epoch,loss,mae,val_loss,val_mae
0,0.40835893154144287,0.46327605843544006,0.26005709171295166,0.3714553713798523
1,0.31015267968177795,0.4085617959499359,0.2838176190853119,0.39927390217781067
2,0.24814142286777496,0.3686150908470154,0.28516897559165955,0.38465428352355957
3,0.19697681069374084,0.3287596106529236,0.29370391368865967,0.39144155383110046
4,0.15450550615787506,0.2892756164073944,0.33930978178977966,0.4185403883457184
5,0.13668742775917053,0.27132055163383484,0.3461887836456299,0.4323285222053528
6,0.1328512281179428,0.2646506726741791,0.3807791769504547,0.445827454328537
7,0.11485230922698975,0.2460913509130478,0.37825044989585876,0.4548899531364441
