epoch,loss,mae,val_loss,val_mae
0,0.46774017810821533,0.4967271685600281,0.2684922218322754,0.38317379355430603
1,0.3937549591064453,0.45909562706947327,0.29228103160858154,0.41354572772979736
2,0.3751612901687622,0.44922924041748047,0.2678559720516205,0.38251665234565735
3,0.35980209708213806,0.442108690738678,0.27633997797966003,0.388467401266098
4,0.33583304286003113,0.4296666979789734,0.2878071963787079,0.39618220925331116
5,0.3185121715068817,0.42100802063941956,0.2978021800518036,0.40263763070106506
6,0.2885655164718628,0.40269461274147034,0.30136382579803467,0.39203178882598877
7,0.27171069383621216,0.3919081389904022,0.30996081233024597,0.4045409858226776
