epoch,loss,mae,val_loss,val_mae
0,0.4363144040107727,0.47977200150489807,0.2585963010787964,0.37127983570098877
1,0.3306982219219208,0.4237890839576721,0.25247907638549805,0.37525972723960876
2,0.27854156494140625,0.3924528956413269,0.27002716064453125,0.3830241858959198
3,0.24044232070446014,0.3662169575691223,0.3036825656890869,0.4005511999130249
4,0.21022166311740875,0.343017578125,0.2937863767147064,0.40325653553009033
5,0.17789511382579803,0.3150193393230438,0.3362247347831726,0.42671000957489014
6,0.16630572080612183,0.30429714918136597,0.3530563414096832,0.44300952553749084
