Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-02T11:00:00.000000,Denmark,Denmark,DK,206.66,273.94,71.88,69.0,entsoe.eu,false,""
2023-01-02T12:00:00.000000,Denmark,Denmark,DK,211.38,277.22,71.4,69.24,entsoe.eu,false,""
2023-01-02T13:00:00.000000,Denmark,Denmark,DK,199.36,264.47,71.96,70.35,entsoe.eu,false,""
2023-01-02T14:00:00.000000,Denmark,Denmark,DK,198.98,262.71,71.68,70.14,entsoe.eu,false,""
2023-01-02T15:00:00.000000,Denmark,Denmark,DK,197.4,258.82,72.34,70.59,entsoe.eu,false,""
2023-01-02T16:00:00.000000,Denmark,Denmark,DK,189.81,249.06,73.13,71.85,entsoe.eu,false,""
2023-01-02T17:00:00.000000,Denmark,Denmark,DK,141.25,201.12,77.28,76.8,entsoe.eu,false,""
2023-01-02T18:00:00.000000,Denmark,Denmark,DK,96.95,147.12,84.01,80.27,entsoe.eu,false,""
2023-01-02T19:00:00.000000,Denmark,Denmark,DK,100.17,149.78,84.22,82.03,entsoe.eu,false,""
2023-01-02T20:00:00.000000,Denmark,Denmark,DK,97.22,145.34,84.55,83.18,entsoe.eu,false,""
2023-01-02T21:00:00.000000,Denmark,Denmark,DK,86.29,133.66,86.22,84.58,entsoe.eu,false,""
2023-01-02T22:00:00.000000,Denmark,Denmark,DK,87.4,135.87,86.01,84.54,entsoe.eu,false,""
2023-01-02T23:00:00.000000,Denmark,Denmark,DK,106.7,154.91,84.43,82.84,entsoe.eu,false,""
2023-01-03T00:00:00.000000,Denmark,Denmark,DK,120.84,170.26,83.23,81.53,entsoe.eu,false,""
2023-01-03T01:00:00.000000,Denmark,Denmark,DK,100.77,151.75,85.34,83.92,entsoe.eu,false,""
2023-01-03T02:00:00.000000,Denmark,Denmark,DK,100.75,154.26,85.15,83.63,entsoe.eu,false,""
2023-01-03T03:00:00.000000,Denmark,Denmark,DK,115.15,170.56,83.6,81.94,entsoe.eu,false,""
2023-01-03T04:00:00.000000,Denmark,Denmark,DK,110.76,169.03,83.28,81.54,entsoe.eu,false,""
2023-01-03T05:00:00.000000,Denmark,Denmark,DK,124.6,185.02,80.17,75.48,entsoe.eu,false,""
2023-01-03T06:00:00.000000,Denmark,Denmark,DK,117.45,177.99,80.51,75.13,entsoe.eu,false,""
2023-01-03T07:00:00.000000,Denmark,Denmark,DK,125.01,190.7,79.19,73.47,entsoe.eu,false,""
2023-01-03T08:00:00.000000,Denmark,Denmark,DK,135.32,205.8,77.22,72.13,entsoe.eu,false,""
2023-01-03T09:00:00.000000,Denmark,Denmark,DK,139.5,210.25,76.62,72.18,entsoe.eu,false,""
2023-01-03T10:00:00.000000,Denmark,Denmark,DK,141.49,216.44,76.25,72.14,entsoe.eu,false,""
2023-01-03T11:00:00.000000,Denmark,Denmark,DK,135.82,210.49,77.51,73.32,entsoe.eu,false,""
2023-01-03T12:00:00.000000,Denmark,Denmark,DK,176.53,259.44,71.05,67.62,entsoe.eu,false,""
2023-01-03T13:00:00.000000,Denmark,Denmark,DK,144.15,225.85,75.26,68.78,entsoe.eu,false,""
2023-01-03T14:00:00.000000,Denmark,Denmark,DK,167.54,253.28,71.13,66.28,entsoe.eu,false,""
2023-01-03T15:00:00.000000,Denmark,Denmark,DK,156.83,239.98,73.57,68.68,entsoe.eu,false,""
2023-01-03T16:00:00.000000,Denmark,Denmark,DK,132.92,208.78,77.09,71.36,entsoe.eu,false,""
2023-01-03T17:00:00.000000,Denmark,Denmark,DK,149.36,226.54,74.65,70.95,entsoe.eu,false,""
2023-01-03T18:00:00.000000,Denmark,Denmark,DK,149.35,220.02,75.83,73.25,entsoe.eu,false,""
2023-01-03T19:00:00.000000,Denmark,Denmark,DK,182.97,260.79,71.74,70.89,entsoe.eu,false,""
2023-01-03T20:00:00.000000,Denmark,Denmark,DK,177.5,247.27,74.19,72.92,entsoe.eu,false,""
2023-01-03T21:00:00.000000,Denmark,Denmark,DK,151.49,217.48,78.19,77.14,entsoe.eu,false,""
2023-01-03T22:00:00.000000,Denmark,Denmark,DK,132.62,191.39,80.5,79.15,entsoe.eu,false,""
2023-01-03T23:00:00.000000,Denmark,Denmark,DK,112.16,161.76,83.53,81.95,entsoe.eu,false,""
2023-01-04T00:00:00.000000,Denmark,Denmark,DK,92.5,138.76,86.14,84.69,entsoe.eu,false,""
2023-01-04T01:00:00.000000,Denmark,Denmark,DK,85.59,124.65,87.09,85.72,entsoe.eu,false,""
2023-01-04T02:00:00.000000,Denmark,Denmark,DK,80.11,117.84,88.04,86.46,entsoe.eu,false,""
2023-01-04T03:00:00.000000,Denmark,Denmark,DK,77.58,114.45,88.36,86.79,entsoe.eu,false,""
2023-01-04T04:00:00.000000,Denmark,Denmark,DK,74.56,112.57,88.88,87.62,entsoe.eu,false,""
2023-01-04T05:00:00.000000,Denmark,Denmark,DK,75.84,115.16,89.11,88.32,entsoe.eu,false,""
2023-01-04T06:00:00.000000,Denmark,Denmark,DK,82.03,124.24,88.51,87.83,entsoe.eu,false,""
2023-01-04T07:00:00.000000,Denmark,Denmark,DK,98.52,147.55,86.66,85.81,entsoe.eu,false,""
2023-01-04T08:00:00.000000,Denmark,Denmark,DK,99.16,147.34,86.54,85.73,entsoe.eu,false,""
2023-01-04T09:00:00.000000,Denmark,Denmark,DK,96.36,144.81,86.7,85.88,entsoe.eu,false,""
2023-01-04T10:00:00.000000,Denmark,Denmark,DK,93.5,139.98,87.21,86.38,entsoe.eu,false,""
2023-01-04T11:00:00.000000,Denmark,Denmark,DK,92.5,136.18,87.1,86.38,entsoe.eu,false,""
2023-01-04T12:00:00.000000,Denmark,Denmark,DK,91.88,136.4,86.89,86.17,entsoe.eu,false,""
2023-01-04T13:00:00.000000,Denmark,Denmark,DK,89.67,133.75,87.28,86.6,entsoe.eu,false,""
2023-01-04T14:00:00.000000,Denmark,Denmark,DK,92.43,136.43,87.1,86.27,entsoe.eu,false,""
2023-01-04T15:00:00.000000,Denmark,Denmark,DK,92.32,136.1,87.26,86.47,entsoe.eu,false,""
2023-01-04T16:00:00.000000,Denmark,Denmark,DK,89.49,133.63,87.55,86.88,entsoe.eu,false,""
2023-01-04T17:00:00.000000,Denmark,Denmark,DK,87.2,130.89,87.85,87.22,entsoe.eu,false,""
2023-01-04T18:00:00.000000,Denmark,Denmark,DK,86.69,127.61,88.22,87.49,entsoe.eu,false,""
2023-01-04T19:00:00.000000,Denmark,Denmark,DK,87.24,126.78,88.17,87.37,entsoe.eu,false,""
2023-01-04T20:00:00.000000,Denmark,Denmark,DK,86.05,124.84,88.61,87.75,entsoe.eu,false,""
2023-01-04T21:00:00.000000,Denmark,Denmark,DK,85.58,123.62,88.64,87.8,entsoe.eu,false,""
2023-01-04T22:00:00.000000,Denmark,Denmark,DK,91.96,128.79,88.06,87.04,entsoe.eu,false,""
2023-01-04T23:00:00.000000,Denmark,Denmark,DK,96.37,134.16,87.94,86.73,entsoe.eu,false,""
2023-01-05T00:00:00.000000,Denmark,Denmark,DK,93.68,131.24,88.49,87.21,entsoe.eu,false,""
2023-01-05T01:00:00.000000,Denmark,Denmark,DK,93.84,131.46,88.41,87.12,entsoe.eu,false,""
2023-01-05T02:00:00.000000,Denmark,Denmark,DK,88.21,125.63,88.87,87.74,entsoe.eu,false,""
2023-01-05T03:00:00.000000,Denmark,Denmark,DK,95.36,135.77,88.3,87.04,entsoe.eu,false,""
2023-01-05T04:00:00.000000,Denmark,Denmark,DK,97.67,139.77,87.85,86.63,entsoe.eu,false,""
2023-01-05T05:00:00.000000,Denmark,Denmark,DK,89.19,134.82,88.22,87.29,entsoe.eu,false,""
2023-01-05T06:00:00.000000,Denmark,Denmark,DK,96.45,148.14,86.57,85.86,entsoe.eu,false,""
2023-01-05T07:00:00.000000,Denmark,Denmark,DK,105.04,162.38,84.54,82.26,entsoe.eu,false,""
2023-01-05T08:00:00.000000,Denmark,Denmark,DK,120.22,183.21,81.6,79.33,entsoe.eu,false,""
2023-01-05T09:00:00.000000,Denmark,Denmark,DK,135.12,199.96,79.98,77.35,entsoe.eu,false,""
2023-01-05T10:00:00.000000,Denmark,Denmark,DK,150.08,219.24,77.66,74.88,entsoe.eu,false,""
2023-01-05T11:00:00.000000,Denmark,Denmark,DK,172.15,245.26,74.84,72.2,entsoe.eu,false,""
2023-01-05T12:00:00.000000,Denmark,Denmark,DK,191.96,271.53,71.26,68.9,entsoe.eu,false,""
2023-01-05T13:00:00.000000,Denmark,Denmark,DK,196.16,276.9,70.51,65.71,entsoe.eu,false,""
2023-01-05T14:00:00.000000,Denmark,Denmark,DK,188.83,270.62,70.52,61.8,entsoe.eu,false,""
2023-01-05T15:00:00.000000,Denmark,Denmark,DK,174.09,261.86,70.08,62.09,entsoe.eu,false,""
2023-01-05T16:00:00.000000,Denmark,Denmark,DK,207.98,293.8,68.58,61.67,entsoe.eu,false,""
2023-01-05T17:00:00.000000,Denmark,Denmark,DK,178.5,265.54,70.7,64.2,entsoe.eu,false,""
2023-01-05T18:00:00.000000,Denmark,Denmark,DK,149.82,234.0,74.44,66.43,entsoe.eu,false,""
2023-01-05T19:00:00.000000,Denmark,Denmark,DK,144.98,228.0,75.06,65.94,entsoe.eu,false,""
2023-01-05T20:00:00.000000,Denmark,Denmark,DK,141.28,220.45,76.15,66.0,entsoe.eu,false,""
2023-01-05T21:00:00.000000,Denmark,Denmark,DK,116.19,188.91,80.49,71.26,entsoe.eu,false,""
2023-01-05T22:00:00.000000,Denmark,Denmark,DK,113.88,190.82,80.87,76.85,entsoe.eu,false,""
2023-01-05T23:00:00.000000,Denmark,Denmark,DK,87.75,155.9,86.15,80.6,entsoe.eu,false,""
2023-01-06T00:00:00.000000,Denmark,Denmark,DK,84.42,146.45,87.16,82.66,entsoe.eu,false,""
2023-01-06T01:00:00.000000,Denmark,Denmark,DK,77.63,133.3,87.87,85.0,entsoe.eu,false,""
2023-01-06T02:00:00.000000,Denmark,Denmark,DK,74.83,127.53,88.14,87.43,entsoe.eu,false,""
2023-01-06T03:00:00.000000,Denmark,Denmark,DK,69.26,115.78,89.01,88.37,entsoe.eu,false,""
2023-01-06T04:00:00.000000,Denmark,Denmark,DK,74.06,118.19,88.44,87.84,entsoe.eu,false,""
2023-01-06T05:00:00.000000,Denmark,Denmark,DK,64.13,109.44,89.76,89.25,entsoe.eu,false,""
2023-01-06T06:00:00.000000,Denmark,Denmark,DK,66.1,112.32,88.92,87.58,entsoe.eu,false,""
2023-01-06T07:00:00.000000,Denmark,Denmark,DK,62.53,109.76,89.97,88.28,entsoe.eu,false,""
2023-01-06T08:00:00.000000,Denmark,Denmark,DK,66.05,115.24,88.89,86.81,entsoe.eu,false,""
2023-01-06T09:00:00.000000,Denmark,Denmark,DK,80.15,131.22,87.45,84.5,entsoe.eu,false,""
2023-01-06T10:00:00.000000,Denmark,Denmark,DK,90.98,145.27,86.6,83.64,entsoe.eu,false,""
2023-01-06T11:00:00.000000,Denmark,Denmark,DK,91.82,147.19,86.6,83.87,entsoe.eu,false,""
2023-01-06T12:00:00.000000,Denmark,Denmark,DK,97.1,155.12,85.75,83.07,entsoe.eu,false,""
2023-01-06T13:00:00.000000,Denmark,Denmark,DK,85.85,142.67,86.48,83.73,entsoe.eu,false,""
2023-01-06T14:00:00.000000,Denmark,Denmark,DK,91.89,144.55,85.79,83.24,entsoe.eu,false,""
2023-01-06T15:00:00.000000,Denmark,Denmark,DK,82.88,135.98,86.63,81.99,entsoe.eu,false,""
2023-01-06T16:00:00.000000,Denmark,Denmark,DK,76.12,127.85,87.14,80.65,entsoe.eu,false,""
2023-01-06T17:00:00.000000,Denmark,Denmark,DK,65.84,116.64,88.24,81.55,entsoe.eu,false,""
2023-01-06T18:00:00.000000,Denmark,Denmark,DK,65.33,118.14,88.91,81.62,entsoe.eu,false,""
2023-01-06T19:00:00.000000,Denmark,Denmark,DK,71.59,125.63,87.59,80.02,entsoe.eu,false,""
2023-01-06T20:00:00.000000,Denmark,Denmark,DK,83.2,138.99,86.39,78.22,entsoe.eu,false,""
2023-01-06T21:00:00.000000,Denmark,Denmark,DK,83.79,141.35,86.25,77.55,entsoe.eu,false,""
2023-01-06T22:00:00.000000,Denmark,Denmark,DK,87.42,145.15,85.67,76.56,entsoe.eu,false,""
2023-01-06T23:00:00.000000,Denmark,Denmark,DK,109.55,174.62,83.12,75.89,entsoe.eu,false,""
2023-01-07T00:00:00.000000,Denmark,Denmark,DK,117.11,183.06,81.37,72.5,entsoe.eu,false,""
2023-01-07T01:00:00.000000,Denmark,Denmark,DK,125.41,189.02,80.6,71.84,entsoe.eu,false,""
2023-01-07T02:00:00.000000,Denmark,Denmark,DK,129.6,190.08,80.57,70.99,entsoe.eu,false,""
2023-01-07T03:00:00.000000,Denmark,Denmark,DK,112.25,168.24,82.64,73.05,entsoe.eu,false,""
2023-01-07T04:00:00.000000,Denmark,Denmark,DK,107.74,164.68,82.81,74.39,entsoe.eu,false,""
2023-01-07T05:00:00.000000,Denmark,Denmark,DK,104.22,163.63,83.1,75.09,entsoe.eu,false,""
2023-01-07T06:00:00.000000,Denmark,Denmark,DK,102.97,162.97,83.02,75.41,entsoe.eu,false,""
2023-01-07T07:00:00.000000,Denmark,Denmark,DK,108.21,172.38,82.59,75.14,entsoe.eu,false,""
2023-01-07T08:00:00.000000,Denmark,Denmark,DK,100.1,161.35,84.83,78.76,entsoe.eu,false,""
2023-01-07T09:00:00.000000,Denmark,Denmark,DK,97.59,157.51,85.59,79.54,entsoe.eu,false,""
2023-01-07T10:00:00.000000,Denmark,Denmark,DK,93.39,151.89,86.39,80.33,entsoe.eu,false,""
2023-01-07T11:00:00.000000,Denmark,Denmark,DK,83.15,139.97,86.99,81.93,entsoe.eu,false,""
2023-01-07T12:00:00.000000,Denmark,Denmark,DK,81.96,137.72,87.04,82.4,entsoe.eu,false,""
2023-01-07T13:00:00.000000,Denmark,Denmark,DK,89.97,144.71,86.12,81.25,entsoe.eu,false,""
2023-01-07T14:00:00.000000,Denmark,Denmark,DK,98.89,156.15,85.78,80.36,entsoe.eu,false,""
2023-01-07T15:00:00.000000,Denmark,Denmark,DK,102.36,158.66,85.54,79.56,entsoe.eu,false,""
2023-01-07T16:00:00.000000,Denmark,Denmark,DK,103.71,160.36,85.32,78.84,entsoe.eu,false,""
2023-01-07T17:00:00.000000,Denmark,Denmark,DK,93.33,146.73,86.43,80.89,entsoe.eu,false,""
2023-01-07T18:00:00.000000,Denmark,Denmark,DK,85.18,138.44,87.31,83.52,entsoe.eu,false,""
2023-01-07T19:00:00.000000,Denmark,Denmark,DK,78.69,130.17,88.43,86.18,entsoe.eu,false,""
2023-01-07T20:00:00.000000,Denmark,Denmark,DK,75.16,123.05,89.13,87.91,entsoe.eu,false,""
2023-01-07T21:00:00.000000,Denmark,Denmark,DK,71.77,114.8,89.21,87.87,entsoe.eu,false,""
2023-01-07T22:00:00.000000,Denmark,Denmark,DK,74.85,116.0,89.41,88.0,entsoe.eu,false,""
2023-01-07T23:00:00.000000,Denmark,Denmark,DK,68.58,108.24,89.65,87.91,entsoe.eu,false,""
2023-01-08T00:00:00.000000,Denmark,Denmark,DK,66.35,104.74,90.17,88.16,entsoe.eu,false,""
2023-01-08T01:00:00.000000,Denmark,Denmark,DK,65.68,104.02,90.08,88.13,entsoe.eu,false,""
2023-01-08T02:00:00.000000,Denmark,Denmark,DK,68.0,106.9,89.61,87.16,entsoe.eu,false,""
2023-01-08T03:00:00.000000,Denmark,Denmark,DK,62.82,101.46,90.1,87.97,entsoe.eu,false,""
2023-01-08T04:00:00.000000,Denmark,Denmark,DK,56.63,96.37,90.65,89.17,entsoe.eu,false,""
2023-01-08T05:00:00.000000,Denmark,Denmark,DK,58.5,99.79,90.6,89.24,entsoe.eu,false,""
2023-01-08T06:00:00.000000,Denmark,Denmark,DK,54.81,95.83,91.98,87.84,entsoe.eu,false,""
2023-01-08T07:00:00.000000,Denmark,Denmark,DK,67.47,110.76,90.53,83.85,entsoe.eu,false,""
2023-01-08T08:00:00.000000,Denmark,Denmark,DK,68.4,119.73,89.93,83.88,entsoe.eu,false,""
2023-01-08T09:00:00.000000,Denmark,Denmark,DK,71.08,125.96,89.33,82.68,entsoe.eu,false,""
2023-01-08T10:00:00.000000,Denmark,Denmark,DK,75.56,127.03,88.66,82.35,entsoe.eu,false,""
2023-01-08T11:00:00.000000,Denmark,Denmark,DK,72.69,128.11,88.82,82.17,entsoe.eu,false,""
2023-01-08T12:00:00.000000,Denmark,Denmark,DK,75.02,128.64,88.49,81.09,entsoe.eu,false,""
2023-01-08T13:00:00.000000,Denmark,Denmark,DK,80.14,136.98,87.7,80.11,entsoe.eu,false,""
2023-01-08T14:00:00.000000,Denmark,Denmark,DK,83.66,143.69,85.78,78.53,entsoe.eu,false,""
2023-01-08T15:00:00.000000,Denmark,Denmark,DK,85.22,147.94,85.6,79.56,entsoe.eu,false,""
2023-01-08T16:00:00.000000,Denmark,Denmark,DK,76.23,135.84,87.13,79.83,entsoe.eu,false,""
2023-01-08T17:00:00.000000,Denmark,Denmark,DK,83.37,145.45,86.14,79.96,entsoe.eu,false,""
2023-01-08T18:00:00.000000,Denmark,Denmark,DK,91.74,153.6,85.3,78.74,entsoe.eu,false,""
2023-01-08T19:00:00.000000,Denmark,Denmark,DK,102.07,163.04,84.74,77.64,entsoe.eu,false,""
2023-01-08T20:00:00.000000,Denmark,Denmark,DK,111.19,171.19,84.09,76.4,entsoe.eu,false,""
2023-01-08T21:00:00.000000,Denmark,Denmark,DK,100.57,157.77,85.44,76.45,entsoe.eu,false,""
2023-01-08T22:00:00.000000,Denmark,Denmark,DK,107.36,161.45,85.04,75.86,entsoe.eu,false,""
2023-01-08T23:00:00.000000,Denmark,Denmark,DK,102.31,152.52,85.72,76.61,entsoe.eu,false,""
2023-01-09T00:00:00.000000,Denmark,Denmark,DK,100.91,152.78,84.98,76.28,entsoe.eu,false,""
2023-01-09T01:00:00.000000,Denmark,Denmark,DK,120.02,171.97,82.56,77.21,entsoe.eu,false,""
2023-01-09T02:00:00.000000,Denmark,Denmark,DK,135.49,186.57,80.68,76.83,entsoe.eu,false,""
2023-01-09T03:00:00.000000,Denmark,Denmark,DK,150.71,203.21,78.79,74.73,entsoe.eu,false,""
2023-01-09T04:00:00.000000,Denmark,Denmark,DK,108.49,163.56,82.58,78.72,entsoe.eu,false,""
2023-01-09T05:00:00.000000,Denmark,Denmark,DK,99.71,157.89,83.73,75.51,entsoe.eu,false,""
2023-01-09T06:00:00.000000,Denmark,Denmark,DK,91.36,151.2,85.17,77.16,entsoe.eu,false,""
2023-01-09T07:00:00.000000,Denmark,Denmark,DK,108.59,174.14,82.2,75.21,entsoe.eu,false,""
2023-01-09T08:00:00.000000,Denmark,Denmark,DK,103.6,173.14,82.73,76.55,entsoe.eu,false,""
2023-01-09T09:00:00.000000,Denmark,Denmark,DK,90.9,157.09,84.77,76.9,entsoe.eu,false,""
2023-01-09T10:00:00.000000,Denmark,Denmark,DK,92.36,159.45,84.48,75.83,entsoe.eu,false,""
2023-01-09T11:00:00.000000,Denmark,Denmark,DK,106.5,175.59,82.72,73.79,entsoe.eu,false,""
2023-01-09T12:00:00.000000,Denmark,Denmark,DK,105.97,173.01,82.82,73.91,entsoe.eu,false,""
2023-01-09T13:00:00.000000,Denmark,Denmark,DK,103.98,170.73,82.8,74.13,entsoe.eu,false,""
2023-01-09T14:00:00.000000,Denmark,Denmark,DK,115.94,188.24,80.49,71.96,entsoe.eu,false,""
2023-01-09T15:00:00.000000,Denmark,Denmark,DK,108.43,182.1,81.61,72.75,entsoe.eu,false,""
2023-01-09T16:00:00.000000,Denmark,Denmark,DK,110.19,184.23,81.01,72.33,entsoe.eu,false,""
2023-01-09T17:00:00.000000,Denmark,Denmark,DK,114.48,191.22,80.29,71.88,entsoe.eu,false,""
2023-01-09T18:00:00.000000,Denmark,Denmark,DK,116.06,191.07,80.11,71.87,entsoe.eu,false,""
2023-01-09T19:00:00.000000,Denmark,Denmark,DK,117.92,192.87,80.36,72.5,entsoe.eu,false,""
2023-01-09T20:00:00.000000,Denmark,Denmark,DK,117.69,191.02,80.97,73.26,entsoe.eu,false,""
2023-01-09T21:00:00.000000,Denmark,Denmark,DK,134.46,208.69,79.16,70.1,entsoe.eu,false,""
2023-01-09T22:00:00.000000,Denmark,Denmark,DK,146.14,222.69,77.99,69.01,entsoe.eu,false,""
2023-01-09T23:00:00.000000,Denmark,Denmark,DK,167.16,239.89,78.08,67.9,entsoe.eu,false,""
2023-01-10T00:00:00.000000,Denmark,Denmark,DK,190.53,265.48,76.13,66.97,entsoe.eu,false,""
2023-01-10T01:00:00.000000,Denmark,Denmark,DK,178.68,247.61,77.31,66.79,entsoe.eu,false,""
2023-01-10T02:00:00.000000,Denmark,Denmark,DK,157.45,223.34,77.71,67.74,entsoe.eu,false,""
2023-01-10T03:00:00.000000,Denmark,Denmark,DK,154.02,223.32,77.51,70.33,entsoe.eu,false,""
2023-01-10T04:00:00.000000,Denmark,Denmark,DK,141.27,219.77,78.65,73.04,entsoe.eu,false,""
2023-01-10T05:00:00.000000,Denmark,Denmark,DK,125.92,196.67,79.85,71.12,entsoe.eu,false,""
2023-01-10T06:00:00.000000,Denmark,Denmark,DK,131.46,202.9,78.41,72.47,entsoe.eu,false,""
2023-01-10T07:00:00.000000,Denmark,Denmark,DK,133.78,204.95,77.71,72.58,entsoe.eu,false,""
2023-01-10T08:00:00.000000,Denmark,Denmark,DK,120.31,191.95,79.33,73.52,entsoe.eu,false,""
2023-01-10T09:00:00.000000,Denmark,Denmark,DK,113.25,182.65,80.31,73.77,entsoe.eu,false,""
2023-01-10T10:00:00.000000,Denmark,Denmark,DK,129.44,196.45,78.98,73.8,entsoe.eu,false,""
2023-01-10T11:00:00.000000,Denmark,Denmark,DK,118.11,185.86,80.53,74.46,entsoe.eu,false,""
2023-01-10T12:00:00.000000,Denmark,Denmark,DK,124.33,188.08,81.0,74.0,entsoe.eu,false,""
2023-01-10T13:00:00.000000,Denmark,Denmark,DK,118.64,183.73,81.85,75.02,entsoe.eu,false,""
2023-01-10T14:00:00.000000,Denmark,Denmark,DK,117.58,176.42,82.15,74.54,entsoe.eu,false,""
2023-01-10T15:00:00.000000,Denmark,Denmark,DK,88.9,147.7,84.65,76.7,entsoe.eu,false,""
2023-01-10T16:00:00.000000,Denmark,Denmark,DK,90.29,145.85,85.08,79.24,entsoe.eu,false,""
2023-01-10T17:00:00.000000,Denmark,Denmark,DK,81.17,131.42,86.47,80.75,entsoe.eu,false,""
2023-01-10T18:00:00.000000,Denmark,Denmark,DK,90.71,140.71,85.86,82.91,entsoe.eu,false,""
2023-01-10T19:00:00.000000,Denmark,Denmark,DK,96.24,145.59,86.14,83.59,entsoe.eu,false,""
2023-01-10T20:00:00.000000,Denmark,Denmark,DK,69.84,119.21,89.78,88.21,entsoe.eu,false,""
2023-01-10T21:00:00.000000,Denmark,Denmark,DK,64.66,111.46,90.29,90.11,entsoe.eu,false,""
2023-01-10T22:00:00.000000,Denmark,Denmark,DK,61.47,98.53,90.84,90.48,entsoe.eu,false,""
2023-01-10T23:00:00.000000,Denmark,Denmark,DK,61.65,96.15,90.95,90.12,entsoe.eu,false,""
2023-01-11T00:00:00.000000,Denmark,Denmark,DK,57.71,92.33,91.35,90.24,entsoe.eu,false,""
