Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2025-01-01T00:00:00.000000,Denmark,Denmark,DK,37.44,64.57,94.71,90.71,entsoe.eu,false,""
2025-01-01T01:00:00.000000,Denmark,Denmark,DK,31.26,59.04,95.45,91.36,entsoe.eu,false,""
2025-01-01T02:00:00.000000,Denmark,Denmark,DK,30.69,57.58,95.12,91.83,entsoe.eu,false,""
2025-01-01T03:00:00.000000,Denmark,Denmark,DK,28.18,53.76,95.57,93.84,entsoe.eu,false,""
2025-01-01T04:00:00.000000,Denmark,Denmark,DK,27.99,53.62,95.08,94.02,entsoe.eu,false,""
2025-01-01T05:00:00.000000,Denmark,Denmark,DK,26.01,52.38,95.21,93.85,entsoe.eu,false,""
2025-01-01T06:00:00.000000,Denmark,Denmark,DK,39.69,68.24,94.05,92.8,entsoe.eu,false,""
2025-01-01T07:00:00.000000,Denmark,Denmark,DK,22.05,48.34,96.7,92.96,entsoe.eu,false,""
2025-01-01T08:00:00.000000,Denmark,Denmark,DK,24.09,52.9,96.43,92.22,entsoe.eu,false,""
2025-01-01T09:00:00.000000,Denmark,Denmark,DK,37.67,70.17,94.63,90.87,entsoe.eu,false,""
2025-01-01T10:00:00.000000,Denmark,Denmark,DK,44.83,79.82,93.69,89.91,entsoe.eu,false,""
2025-01-01T11:00:00.000000,Denmark,Denmark,DK,47.68,83.8,93.4,90.14,entsoe.eu,false,""
2025-01-01T12:00:00.000000,Denmark,Denmark,DK,50.23,85.75,93.06,89.99,entsoe.eu,false,""
2025-01-01T13:00:00.000000,Denmark,Denmark,DK,51.86,86.51,92.86,89.8,entsoe.eu,false,""
2025-01-01T14:00:00.000000,Denmark,Denmark,DK,53.71,88.12,92.59,91.43,entsoe.eu,false,""
2025-01-01T15:00:00.000000,Denmark,Denmark,DK,65.5,103.67,91.01,90.25,entsoe.eu,false,""
2025-01-01T16:00:00.000000,Denmark,Denmark,DK,72.54,110.61,90.1,89.33,entsoe.eu,false,""
2025-01-01T17:00:00.000000,Denmark,Denmark,DK,69.01,106.6,90.65,88.43,entsoe.eu,false,""
2025-01-01T18:00:00.000000,Denmark,Denmark,DK,63.92,102.93,91.37,89.37,entsoe.eu,false,""
2025-01-01T19:00:00.000000,Denmark,Denmark,DK,67.77,106.5,90.93,87.96,entsoe.eu,false,""
2025-01-01T20:00:00.000000,Denmark,Denmark,DK,66.54,105.44,91.11,87.84,entsoe.eu,false,""
2025-01-01T21:00:00.000000,Denmark,Denmark,DK,60.28,97.88,91.87,87.82,entsoe.eu,false,""
2025-01-01T22:00:00.000000,Denmark,Denmark,DK,65.93,103.46,91.08,87.58,entsoe.eu,false,""
2025-01-01T23:00:00.000000,Denmark,Denmark,DK,79.88,120.05,89.46,86.19,entsoe.eu,false,""
2025-01-02T00:00:00.000000,Denmark,Denmark,DK,84.1,127.21,89.09,86.27,entsoe.eu,false,""
2025-01-02T01:00:00.000000,Denmark,Denmark,DK,73.57,117.95,90.3,87.67,entsoe.eu,false,""
2025-01-02T02:00:00.000000,Denmark,Denmark,DK,71.12,112.95,90.45,89.14,entsoe.eu,false,""
2025-01-02T03:00:00.000000,Denmark,Denmark,DK,88.86,135.91,88.04,86.29,entsoe.eu,false,""
2025-01-02T04:00:00.000000,Denmark,Denmark,DK,74.79,122.15,89.64,83.97,entsoe.eu,false,""
2025-01-02T05:00:00.000000,Denmark,Denmark,DK,71.15,122.66,89.89,84.15,entsoe.eu,false,""
2025-01-02T06:00:00.000000,Denmark,Denmark,DK,94.21,152.17,85.94,80.33,entsoe.eu,false,""
2025-01-02T07:00:00.000000,Denmark,Denmark,DK,102.62,162.15,84.84,79.06,entsoe.eu,false,""
2025-01-02T08:00:00.000000,Denmark,Denmark,DK,85.51,143.76,87.0,80.92,entsoe.eu,false,""
2025-01-02T09:00:00.000000,Denmark,Denmark,DK,87.03,145.64,86.81,81.96,entsoe.eu,false,""
2025-01-02T10:00:00.000000,Denmark,Denmark,DK,72.14,129.66,88.97,84.63,entsoe.eu,false,""
2025-01-02T11:00:00.000000,Denmark,Denmark,DK,64.31,120.4,90.16,85.56,entsoe.eu,false,""
2025-01-02T12:00:00.000000,Denmark,Denmark,DK,58.12,113.98,90.91,86.24,entsoe.eu,false,""
2025-01-02T13:00:00.000000,Denmark,Denmark,DK,54.73,111.42,91.4,86.32,entsoe.eu,false,""
2025-01-02T14:00:00.000000,Denmark,Denmark,DK,57.2,114.2,91.0,85.85,entsoe.eu,false,""
2025-01-02T15:00:00.000000,Denmark,Denmark,DK,71.88,130.82,87.27,83.84,entsoe.eu,false,""
2025-01-02T16:00:00.000000,Denmark,Denmark,DK,68.22,126.09,88.55,85.19,entsoe.eu,false,""
2025-01-02T17:00:00.000000,Denmark,Denmark,DK,62.97,120.66,90.11,88.59,entsoe.eu,false,""
2025-01-02T18:00:00.000000,Denmark,Denmark,DK,56.66,110.62,91.12,85.98,entsoe.eu,false,""
2025-01-02T19:00:00.000000,Denmark,Denmark,DK,69.25,123.54,89.4,84.35,entsoe.eu,false,""
2025-01-02T20:00:00.000000,Denmark,Denmark,DK,66.16,119.37,90.38,84.6,entsoe.eu,false,""
2025-01-02T21:00:00.000000,Denmark,Denmark,DK,68.57,121.26,90.32,84.32,entsoe.eu,false,""
2025-01-02T22:00:00.000000,Denmark,Denmark,DK,70.03,121.64,90.18,83.49,entsoe.eu,false,""
2025-01-02T23:00:00.000000,Denmark,Denmark,DK,64.61,114.7,90.88,84.8,entsoe.eu,false,""
2025-01-03T00:00:00.000000,Denmark,Denmark,DK,48.02,96.02,92.99,87.83,entsoe.eu,false,""
2025-01-03T01:00:00.000000,Denmark,Denmark,DK,39.73,85.64,94.1,90.44,entsoe.eu,false,""
2025-01-03T02:00:00.000000,Denmark,Denmark,DK,34.12,77.61,94.9,91.48,entsoe.eu,false,""
2025-01-03T03:00:00.000000,Denmark,Denmark,DK,34.76,77.46,94.86,91.59,entsoe.eu,false,""
2025-01-03T04:00:00.000000,Denmark,Denmark,DK,40.19,83.98,94.16,91.37,entsoe.eu,false,""
2025-01-03T05:00:00.000000,Denmark,Denmark,DK,41.41,85.57,93.84,91.49,entsoe.eu,false,""
2025-01-03T06:00:00.000000,Denmark,Denmark,DK,57.13,102.33,91.76,89.77,entsoe.eu,false,""
2025-01-03T07:00:00.000000,Denmark,Denmark,DK,51.87,97.27,92.49,90.44,entsoe.eu,false,""
2025-01-03T08:00:00.000000,Denmark,Denmark,DK,49.82,96.88,92.82,91.25,entsoe.eu,false,""
2025-01-03T09:00:00.000000,Denmark,Denmark,DK,47.61,96.02,93.02,92.21,entsoe.eu,false,""
2025-01-03T10:00:00.000000,Denmark,Denmark,DK,36.86,81.25,94.52,94.0,entsoe.eu,false,""
2025-01-03T11:00:00.000000,Denmark,Denmark,DK,28.69,71.32,95.58,94.41,entsoe.eu,false,""
2025-01-03T12:00:00.000000,Denmark,Denmark,DK,31.1,74.16,95.23,94.31,entsoe.eu,false,""
2025-01-03T13:00:00.000000,Denmark,Denmark,DK,34.16,77.09,94.9,94.19,entsoe.eu,false,""
2025-01-03T14:00:00.000000,Denmark,Denmark,DK,45.37,90.44,93.45,92.94,entsoe.eu,false,""
2025-01-03T15:00:00.000000,Denmark,Denmark,DK,71.95,121.94,89.7,88.67,entsoe.eu,false,""
2025-01-03T16:00:00.000000,Denmark,Denmark,DK,68.42,117.29,89.94,88.99,entsoe.eu,false,""
2025-01-03T17:00:00.000000,Denmark,Denmark,DK,79.24,129.47,88.53,87.08,entsoe.eu,false,""
2025-01-03T18:00:00.000000,Denmark,Denmark,DK,86.66,138.77,87.57,85.5,entsoe.eu,false,""
2025-01-03T19:00:00.000000,Denmark,Denmark,DK,69.31,120.58,89.84,85.31,entsoe.eu,false,""
2025-01-03T20:00:00.000000,Denmark,Denmark,DK,62.74,112.88,90.61,84.59,entsoe.eu,false,""
2025-01-03T21:00:00.000000,Denmark,Denmark,DK,70.16,121.86,89.88,83.58,entsoe.eu,false,""
2025-01-03T22:00:00.000000,Denmark,Denmark,DK,74.11,127.85,89.44,83.04,entsoe.eu,false,""
2025-01-03T23:00:00.000000,Denmark,Denmark,DK,73.89,129.71,89.48,82.79,entsoe.eu,false,""
2025-01-04T00:00:00.000000,Denmark,Denmark,DK,78.39,136.67,88.58,81.33,entsoe.eu,false,""
2025-01-04T01:00:00.000000,Denmark,Denmark,DK,82.49,143.35,88.2,80.78,entsoe.eu,false,""
2025-01-04T02:00:00.000000,Denmark,Denmark,DK,89.64,152.24,87.13,79.45,entsoe.eu,false,""
2025-01-04T03:00:00.000000,Denmark,Denmark,DK,85.41,148.12,87.36,79.03,entsoe.eu,false,""
2025-01-04T04:00:00.000000,Denmark,Denmark,DK,82.79,146.31,87.62,78.95,entsoe.eu,false,""
2025-01-04T05:00:00.000000,Denmark,Denmark,DK,87.01,150.59,87.05,79.25,entsoe.eu,false,""
2025-01-04T06:00:00.000000,Denmark,Denmark,DK,96.36,160.49,85.59,78.81,entsoe.eu,false,""
2025-01-04T07:00:00.000000,Denmark,Denmark,DK,102.07,165.56,84.78,78.95,entsoe.eu,false,""
2025-01-04T08:00:00.000000,Denmark,Denmark,DK,96.87,158.45,85.53,79.45,entsoe.eu,false,""
2025-01-04T09:00:00.000000,Denmark,Denmark,DK,94.5,154.84,85.73,79.93,entsoe.eu,false,""
2025-01-04T10:00:00.000000,Denmark,Denmark,DK,88.89,147.72,86.51,80.72,entsoe.eu,false,""
2025-01-04T11:00:00.000000,Denmark,Denmark,DK,89.72,149.04,86.38,81.01,entsoe.eu,false,""
2025-01-04T12:00:00.000000,Denmark,Denmark,DK,85.43,143.33,87.0,81.07,entsoe.eu,false,""
2025-01-04T13:00:00.000000,Denmark,Denmark,DK,88.92,147.94,86.51,80.44,entsoe.eu,false,""
2025-01-04T14:00:00.000000,Denmark,Denmark,DK,97.21,157.96,84.9,79.36,entsoe.eu,false,""
2025-01-04T15:00:00.000000,Denmark,Denmark,DK,114.53,178.29,81.15,75.69,entsoe.eu,false,""
2025-01-04T16:00:00.000000,Denmark,Denmark,DK,116.63,180.56,80.77,74.93,entsoe.eu,false,""
2025-01-04T17:00:00.000000,Denmark,Denmark,DK,109.51,172.73,82.41,75.79,entsoe.eu,false,""
2025-01-04T18:00:00.000000,Denmark,Denmark,DK,104.03,167.29,83.97,77.34,entsoe.eu,false,""
2025-01-04T19:00:00.000000,Denmark,Denmark,DK,105.44,169.43,83.89,76.86,entsoe.eu,false,""
2025-01-04T20:00:00.000000,Denmark,Denmark,DK,97.15,159.65,85.42,78.5,entsoe.eu,false,""
2025-01-04T21:00:00.000000,Denmark,Denmark,DK,95.24,157.88,85.9,78.79,entsoe.eu,false,""
2025-01-04T22:00:00.000000,Denmark,Denmark,DK,94.99,157.53,85.93,78.74,entsoe.eu,false,""
2025-01-04T23:00:00.000000,Denmark,Denmark,DK,101.8,164.48,84.69,77.54,entsoe.eu,false,""
2025-01-05T00:00:00.000000,Denmark,Denmark,DK,109.96,174.16,82.9,74.79,entsoe.eu,false,""
2025-01-05T01:00:00.000000,Denmark,Denmark,DK,105.88,170.51,83.16,74.26,entsoe.eu,false,""
2025-01-05T02:00:00.000000,Denmark,Denmark,DK,105.11,170.1,83.26,74.07,entsoe.eu,false,""
2025-01-05T03:00:00.000000,Denmark,Denmark,DK,111.7,179.85,82.44,73.2,entsoe.eu,false,""
2025-01-05T04:00:00.000000,Denmark,Denmark,DK,115.49,183.55,81.45,72.24,entsoe.eu,false,""
2025-01-05T05:00:00.000000,Denmark,Denmark,DK,101.32,167.83,84.69,74.79,entsoe.eu,false,""
2025-01-05T06:00:00.000000,Denmark,Denmark,DK,113.32,183.68,83.57,75.08,entsoe.eu,false,""
2025-01-05T07:00:00.000000,Denmark,Denmark,DK,145.65,217.64,80.01,74.7,entsoe.eu,false,""
2025-01-05T08:00:00.000000,Denmark,Denmark,DK,129.35,190.45,80.82,76.42,entsoe.eu,false,""
2025-01-05T09:00:00.000000,Denmark,Denmark,DK,152.84,210.97,78.25,75.44,entsoe.eu,false,""
2025-01-05T10:00:00.000000,Denmark,Denmark,DK,131.77,187.95,80.09,77.19,entsoe.eu,false,""
2025-01-05T11:00:00.000000,Denmark,Denmark,DK,147.62,205.02,79.25,76.74,entsoe.eu,false,""
2025-01-05T12:00:00.000000,Denmark,Denmark,DK,135.84,193.28,80.73,77.96,entsoe.eu,false,""
2025-01-05T13:00:00.000000,Denmark,Denmark,DK,136.7,193.53,80.88,77.74,entsoe.eu,false,""
2025-01-05T14:00:00.000000,Denmark,Denmark,DK,115.43,167.33,83.52,81.79,entsoe.eu,false,""
2025-01-05T15:00:00.000000,Denmark,Denmark,DK,100.01,148.49,85.73,84.57,entsoe.eu,false,""
2025-01-05T16:00:00.000000,Denmark,Denmark,DK,92.99,140.77,86.04,84.82,entsoe.eu,false,""
2025-01-05T17:00:00.000000,Denmark,Denmark,DK,83.35,130.14,88.03,87.45,entsoe.eu,false,""
2025-01-05T18:00:00.000000,Denmark,Denmark,DK,74.33,118.26,89.32,88.86,entsoe.eu,false,""
2025-01-05T19:00:00.000000,Denmark,Denmark,DK,63.21,103.91,90.85,90.13,entsoe.eu,false,""
2025-01-05T20:00:00.000000,Denmark,Denmark,DK,53.59,92.36,92.32,91.02,entsoe.eu,false,""
2025-01-05T21:00:00.000000,Denmark,Denmark,DK,52.72,91.69,92.28,92.15,entsoe.eu,false,""
2025-01-05T22:00:00.000000,Denmark,Denmark,DK,55.63,93.71,91.46,90.96,entsoe.eu,false,""
2025-01-05T23:00:00.000000,Denmark,Denmark,DK,47.78,83.8,92.57,91.96,entsoe.eu,false,""
2025-01-06T00:00:00.000000,Denmark,Denmark,DK,48.97,84.6,92.46,91.75,entsoe.eu,false,""
2025-01-06T01:00:00.000000,Denmark,Denmark,DK,50.39,85.68,92.32,91.54,entsoe.eu,false,""
2025-01-06T02:00:00.000000,Denmark,Denmark,DK,47.93,82.11,92.42,90.52,entsoe.eu,false,""
2025-01-06T03:00:00.000000,Denmark,Denmark,DK,49.55,84.04,92.06,89.29,entsoe.eu,false,""
2025-01-06T04:00:00.000000,Denmark,Denmark,DK,48.68,83.29,92.04,89.28,entsoe.eu,false,""
2025-01-06T05:00:00.000000,Denmark,Denmark,DK,50.13,88.93,92.31,90.14,entsoe.eu,false,""
2025-01-06T06:00:00.000000,Denmark,Denmark,DK,59.09,99.98,91.8,88.25,entsoe.eu,false,""
2025-01-06T07:00:00.000000,Denmark,Denmark,DK,59.83,104.31,91.54,86.96,entsoe.eu,false,""
2025-01-06T08:00:00.000000,Denmark,Denmark,DK,56.55,99.73,92.03,88.82,entsoe.eu,false,""
2025-01-06T09:00:00.000000,Denmark,Denmark,DK,55.69,98.34,92.19,88.57,entsoe.eu,false,""
2025-01-06T10:00:00.000000,Denmark,Denmark,DK,55.97,98.88,92.18,89.29,entsoe.eu,false,""
2025-01-06T11:00:00.000000,Denmark,Denmark,DK,58.52,102.97,91.82,89.96,entsoe.eu,false,""
2025-01-06T12:00:00.000000,Denmark,Denmark,DK,64.31,109.24,91.06,90.55,entsoe.eu,false,""
2025-01-06T13:00:00.000000,Denmark,Denmark,DK,64.17,107.72,91.06,90.45,entsoe.eu,false,""
2025-01-06T14:00:00.000000,Denmark,Denmark,DK,67.08,112.6,90.74,90.16,entsoe.eu,false,""
2025-01-06T15:00:00.000000,Denmark,Denmark,DK,56.3,101.23,92.21,90.05,entsoe.eu,false,""
2025-01-06T16:00:00.000000,Denmark,Denmark,DK,50.87,93.7,92.96,88.62,entsoe.eu,false,""
2025-01-06T17:00:00.000000,Denmark,Denmark,DK,54.2,96.63,92.52,88.63,entsoe.eu,false,""
2025-01-06T18:00:00.000000,Denmark,Denmark,DK,54.1,94.47,92.52,89.08,entsoe.eu,false,""
2025-01-06T19:00:00.000000,Denmark,Denmark,DK,46.37,84.18,93.55,89.9,entsoe.eu,false,""
2025-01-06T20:00:00.000000,Denmark,Denmark,DK,46.75,82.48,93.51,90.47,entsoe.eu,false,""
2025-01-06T21:00:00.000000,Denmark,Denmark,DK,34.26,66.38,95.21,90.7,entsoe.eu,false,""
2025-01-06T22:00:00.000000,Denmark,Denmark,DK,34.57,66.44,95.18,90.11,entsoe.eu,false,""
2025-01-06T23:00:00.000000,Denmark,Denmark,DK,30.69,61.65,95.73,90.13,entsoe.eu,false,""
2025-01-07T00:00:00.000000,Denmark,Denmark,DK,29.64,58.96,95.88,90.31,entsoe.eu,false,""
2025-01-07T01:00:00.000000,Denmark,Denmark,DK,33.09,64.34,95.46,89.69,entsoe.eu,false,""
2025-01-07T02:00:00.000000,Denmark,Denmark,DK,33.78,65.4,95.16,89.27,entsoe.eu,false,""
2025-01-07T03:00:00.000000,Denmark,Denmark,DK,36.58,68.5,94.98,89.39,entsoe.eu,false,""
2025-01-07T04:00:00.000000,Denmark,Denmark,DK,42.03,75.05,94.2,88.75,entsoe.eu,false,""
2025-01-07T05:00:00.000000,Denmark,Denmark,DK,45.28,83.33,93.58,88.04,entsoe.eu,false,""
2025-01-07T06:00:00.000000,Denmark,Denmark,DK,48.06,88.51,93.17,89.38,entsoe.eu,false,""
2025-01-07T07:00:00.000000,Denmark,Denmark,DK,50.0,91.52,92.95,89.0,entsoe.eu,false,""
2025-01-07T08:00:00.000000,Denmark,Denmark,DK,55.06,95.78,92.48,88.29,entsoe.eu,false,""
2025-01-07T09:00:00.000000,Denmark,Denmark,DK,59.16,98.28,92.04,87.92,entsoe.eu,false,""
2025-01-07T10:00:00.000000,Denmark,Denmark,DK,60.88,101.26,91.84,88.86,entsoe.eu,false,""
2025-01-07T11:00:00.000000,Denmark,Denmark,DK,58.7,98.2,92.13,89.05,entsoe.eu,false,""
2025-01-07T12:00:00.000000,Denmark,Denmark,DK,59.45,99.1,92.03,88.62,entsoe.eu,false,""
2025-01-07T13:00:00.000000,Denmark,Denmark,DK,59.06,97.92,92.04,88.01,entsoe.eu,false,""
2025-01-07T14:00:00.000000,Denmark,Denmark,DK,59.01,98.39,92.03,88.02,entsoe.eu,false,""
2025-01-07T15:00:00.000000,Denmark,Denmark,DK,63.25,103.63,91.42,87.98,entsoe.eu,false,""
2025-01-07T16:00:00.000000,Denmark,Denmark,DK,51.4,90.18,92.79,88.27,entsoe.eu,false,""
2025-01-07T17:00:00.000000,Denmark,Denmark,DK,46.6,84.52,93.39,88.78,entsoe.eu,false,""
2025-01-07T18:00:00.000000,Denmark,Denmark,DK,46.6,84.34,93.41,89.21,entsoe.eu,false,""
2025-01-07T19:00:00.000000,Denmark,Denmark,DK,44.33,80.26,93.73,89.21,entsoe.eu,false,""
2025-01-07T20:00:00.000000,Denmark,Denmark,DK,37.37,69.77,94.82,89.51,entsoe.eu,false,""
2025-01-07T21:00:00.000000,Denmark,Denmark,DK,29.33,59.21,95.89,90.17,entsoe.eu,false,""
2025-01-07T22:00:00.000000,Denmark,Denmark,DK,26.57,57.84,96.23,90.24,entsoe.eu,false,""
2025-01-07T23:00:00.000000,Denmark,Denmark,DK,29.36,62.72,95.89,90.58,entsoe.eu,false,""
2025-01-08T00:00:00.000000,Denmark,Denmark,DK,29.92,63.7,95.8,90.54,entsoe.eu,false,""
2025-01-08T01:00:00.000000,Denmark,Denmark,DK,29.71,61.91,95.81,90.84,entsoe.eu,false,""
2025-01-08T02:00:00.000000,Denmark,Denmark,DK,29.97,61.5,95.78,90.92,entsoe.eu,false,""
2025-01-08T03:00:00.000000,Denmark,Denmark,DK,36.05,70.03,94.96,90.7,entsoe.eu,false,""
2025-01-08T04:00:00.000000,Denmark,Denmark,DK,41.84,80.24,94.22,90.02,entsoe.eu,false,""
2025-01-08T05:00:00.000000,Denmark,Denmark,DK,44.77,87.36,93.78,89.22,entsoe.eu,false,""
2025-01-08T06:00:00.000000,Denmark,Denmark,DK,52.66,97.83,92.22,88.04,entsoe.eu,false,""
2025-01-08T07:00:00.000000,Denmark,Denmark,DK,53.58,99.15,91.86,87.51,entsoe.eu,false,""
2025-01-08T08:00:00.000000,Denmark,Denmark,DK,58.26,105.59,91.26,88.43,entsoe.eu,false,""
2025-01-08T09:00:00.000000,Denmark,Denmark,DK,62.78,107.69,90.72,87.71,entsoe.eu,false,""
2025-01-08T10:00:00.000000,Denmark,Denmark,DK,61.04,101.51,90.92,87.4,entsoe.eu,false,""
2025-01-08T11:00:00.000000,Denmark,Denmark,DK,59.58,99.81,91.38,88.15,entsoe.eu,false,""
2025-01-08T12:00:00.000000,Denmark,Denmark,DK,47.62,89.83,92.92,90.06,entsoe.eu,false,""
2025-01-08T13:00:00.000000,Denmark,Denmark,DK,52.04,95.15,92.3,88.98,entsoe.eu,false,""
2025-01-08T14:00:00.000000,Denmark,Denmark,DK,63.56,108.63,90.29,87.05,entsoe.eu,false,""
2025-01-08T15:00:00.000000,Denmark,Denmark,DK,79.33,128.52,88.17,86.08,entsoe.eu,false,""
2025-01-08T16:00:00.000000,Denmark,Denmark,DK,80.68,132.32,87.73,84.93,entsoe.eu,false,""
2025-01-08T17:00:00.000000,Denmark,Denmark,DK,86.64,136.98,87.42,84.51,entsoe.eu,false,""
2025-01-08T18:00:00.000000,Denmark,Denmark,DK,78.7,128.53,88.35,85.51,entsoe.eu,false,""
2025-01-08T19:00:00.000000,Denmark,Denmark,DK,75.61,126.63,88.67,85.0,entsoe.eu,false,""
2025-01-08T20:00:00.000000,Denmark,Denmark,DK,66.96,117.98,89.86,84.91,entsoe.eu,false,""
2025-01-08T21:00:00.000000,Denmark,Denmark,DK,62.52,114.54,90.5,84.0,entsoe.eu,false,""
2025-01-08T22:00:00.000000,Denmark,Denmark,DK,63.88,116.75,90.33,83.17,entsoe.eu,false,""
2025-01-08T23:00:00.000000,Denmark,Denmark,DK,83.88,140.83,86.75,79.06,entsoe.eu,false,""
2025-01-09T00:00:00.000000,Denmark,Denmark,DK,83.77,141.25,86.85,78.96,entsoe.eu,false,""
2025-01-09T01:00:00.000000,Denmark,Denmark,DK,85.4,145.51,86.5,78.29,entsoe.eu,false,""
2025-01-09T02:00:00.000000,Denmark,Denmark,DK,93.72,155.68,84.99,76.0,entsoe.eu,false,""
2025-01-09T03:00:00.000000,Denmark,Denmark,DK,106.18,171.39,82.81,73.42,entsoe.eu,false,""
2025-01-09T04:00:00.000000,Denmark,Denmark,DK,107.51,175.51,82.1,71.89,entsoe.eu,false,""
2025-01-09T05:00:00.000000,Denmark,Denmark,DK,121.0,193.42,79.58,69.21,entsoe.eu,false,""
2025-01-09T06:00:00.000000,Denmark,Denmark,DK,161.26,240.9,72.44,63.94,entsoe.eu,false,""
2025-01-09T07:00:00.000000,Denmark,Denmark,DK,147.1,223.21,76.7,67.1,entsoe.eu,false,""
2025-01-09T08:00:00.000000,Denmark,Denmark,DK,150.16,226.73,75.57,67.14,entsoe.eu,false,""
2025-01-09T09:00:00.000000,Denmark,Denmark,DK,148.62,226.98,77.18,69.07,entsoe.eu,false,""
2025-01-09T10:00:00.000000,Denmark,Denmark,DK,206.68,286.95,70.2,63.81,entsoe.eu,false,""
2025-01-09T11:00:00.000000,Denmark,Denmark,DK,203.14,285.39,70.07,63.44,entsoe.eu,false,""
2025-01-09T12:00:00.000000,Denmark,Denmark,DK,211.93,297.03,66.1,60.08,entsoe.eu,false,""
2025-01-09T13:00:00.000000,Denmark,Denmark,DK,207.41,291.29,66.76,61.63,entsoe.eu,false,""
2025-01-09T14:00:00.000000,Denmark,Denmark,DK,222.65,310.1,63.3,59.37,entsoe.eu,false,""
2025-01-09T15:00:00.000000,Denmark,Denmark,DK,265.7,359.76,56.81,53.59,entsoe.eu,false,""
2025-01-09T16:00:00.000000,Denmark,Denmark,DK,270.93,361.1,58.7,55.34,entsoe.eu,false,""
2025-01-09T17:00:00.000000,Denmark,Denmark,DK,235.77,321.97,63.58,58.79,entsoe.eu,false,""
2025-01-09T18:00:00.000000,Denmark,Denmark,DK,168.91,249.29,72.42,64.36,entsoe.eu,false,""
2025-01-09T19:00:00.000000,Denmark,Denmark,DK,172.75,254.57,72.02,66.66,entsoe.eu,false,""
2025-01-09T20:00:00.000000,Denmark,Denmark,DK,154.4,236.01,74.95,68.83,entsoe.eu,false,""
2025-01-09T21:00:00.000000,Denmark,Denmark,DK,118.65,190.78,80.37,71.82,entsoe.eu,false,""
2025-01-09T22:00:00.000000,Denmark,Denmark,DK,105.77,174.04,82.75,73.63,entsoe.eu,false,""
2025-01-09T23:00:00.000000,Denmark,Denmark,DK,106.68,173.62,83.81,74.99,entsoe.eu,false,""
2025-01-10T00:00:00.000000,Denmark,Denmark,DK,103.61,168.46,85.37,75.39,entsoe.eu,false,""
2025-01-10T01:00:00.000000,Denmark,Denmark,DK,107.01,172.51,84.95,75.23,entsoe.eu,false,""
2025-01-10T02:00:00.000000,Denmark,Denmark,DK,104.95,170.87,84.84,75.45,entsoe.eu,false,""
2025-01-10T03:00:00.000000,Denmark,Denmark,DK,105.84,169.61,85.31,76.27,entsoe.eu,false,""
2025-01-10T04:00:00.000000,Denmark,Denmark,DK,108.59,173.23,85.04,76.65,entsoe.eu,false,""
2025-01-10T05:00:00.000000,Denmark,Denmark,DK,101.51,167.42,84.51,76.94,entsoe.eu,false,""
2025-01-10T06:00:00.000000,Denmark,Denmark,DK,143.24,213.11,79.13,72.46,entsoe.eu,false,""
2025-01-10T07:00:00.000000,Denmark,Denmark,DK,160.24,232.83,76.23,71.2,entsoe.eu,false,""
2025-01-10T08:00:00.000000,Denmark,Denmark,DK,139.53,208.33,79.55,73.04,entsoe.eu,false,""
2025-01-10T09:00:00.000000,Denmark,Denmark,DK,116.54,180.31,81.94,75.21,entsoe.eu,false,""
2025-01-10T10:00:00.000000,Denmark,Denmark,DK,104.46,167.52,83.63,78.03,entsoe.eu,false,""
2025-01-10T11:00:00.000000,Denmark,Denmark,DK,84.9,148.26,85.7,82.53,entsoe.eu,false,""
2025-01-10T12:00:00.000000,Denmark,Denmark,DK,66.94,123.2,88.96,83.14,entsoe.eu,false,""
2025-01-10T13:00:00.000000,Denmark,Denmark,DK,68.92,124.28,88.59,83.57,entsoe.eu,false,""
2025-01-10T14:00:00.000000,Denmark,Denmark,DK,76.52,132.85,87.08,82.97,entsoe.eu,false,""
2025-01-10T15:00:00.000000,Denmark,Denmark,DK,81.31,136.56,86.81,82.66,entsoe.eu,false,""
2025-01-10T16:00:00.000000,Denmark,Denmark,DK,73.18,127.26,88.17,83.45,entsoe.eu,false,""
2025-01-10T17:00:00.000000,Denmark,Denmark,DK,68.24,121.34,88.91,84.27,entsoe.eu,false,""
2025-01-10T18:00:00.000000,Denmark,Denmark,DK,69.54,123.27,88.89,83.54,entsoe.eu,false,""
2025-01-10T19:00:00.000000,Denmark,Denmark,DK,89.88,145.88,86.96,82.26,entsoe.eu,false,""
2025-01-10T20:00:00.000000,Denmark,Denmark,DK,61.3,111.31,90.36,84.51,entsoe.eu,false,""
2025-01-10T21:00:00.000000,Denmark,Denmark,DK,69.45,119.8,89.36,83.5,entsoe.eu,false,""
2025-01-10T22:00:00.000000,Denmark,Denmark,DK,76.1,125.05,88.68,83.21,entsoe.eu,false,""
2025-01-10T23:00:00.000000,Denmark,Denmark,DK,66.9,116.97,89.7,83.95,entsoe.eu,false,""
2025-01-11T00:00:00.000000,Denmark,Denmark,DK,53.14,101.11,91.65,85.67,entsoe.eu,false,""
2025-01-11T01:00:00.000000,Denmark,Denmark,DK,50.48,96.21,92.14,86.1,entsoe.eu,false,""
2025-01-11T02:00:00.000000,Denmark,Denmark,DK,51.22,98.09,92.07,86.17,entsoe.eu,false,""
