Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-01-02T13:00:00.000000,Denmark,Denmark,DK,173.43,250.74,74.16,62.59,entsoe.eu,false,""
2021-01-02T14:00:00.000000,Denmark,Denmark,DK,184.95,266.03,72.19,61.82,entsoe.eu,false,""
2021-01-02T15:00:00.000000,Denmark,Denmark,DK,193.62,275.12,71.71,61.85,entsoe.eu,false,""
2021-01-02T16:00:00.000000,Denmark,Denmark,DK,193.86,274.65,71.6,61.94,entsoe.eu,false,""
2021-01-02T17:00:00.000000,Denmark,Denmark,DK,181.47,260.36,73.23,62.78,entsoe.eu,false,""
2021-01-02T18:00:00.000000,Denmark,Denmark,DK,182.48,261.47,73.24,63.25,entsoe.eu,false,""
2021-01-02T19:00:00.000000,Denmark,Denmark,DK,175.42,252.5,74.56,64.31,entsoe.eu,false,""
2021-01-02T20:00:00.000000,Denmark,Denmark,DK,168.84,244.86,75.42,65.55,entsoe.eu,false,""
2021-01-02T21:00:00.000000,Denmark,Denmark,DK,168.05,244.05,75.48,65.7,entsoe.eu,false,""
2021-01-02T22:00:00.000000,Denmark,Denmark,DK,142.1,216.72,78.68,67.61,entsoe.eu,false,""
2021-01-02T23:00:00.000000,Denmark,Denmark,DK,122.51,193.16,82.24,69.39,entsoe.eu,false,""
2021-01-03T00:00:00.000000,Denmark,Denmark,DK,123.83,195.23,82.04,70.23,entsoe.eu,false,""
2021-01-03T01:00:00.000000,Denmark,Denmark,DK,112.98,183.04,83.29,72.42,entsoe.eu,false,""
2021-01-03T02:00:00.000000,Denmark,Denmark,DK,106.83,168.71,84.4,73.87,entsoe.eu,false,""
2021-01-03T03:00:00.000000,Denmark,Denmark,DK,101.34,160.41,85.02,74.21,entsoe.eu,false,""
2021-01-03T04:00:00.000000,Denmark,Denmark,DK,108.59,169.1,84.1,74.18,entsoe.eu,false,""
2021-01-03T05:00:00.000000,Denmark,Denmark,DK,112.71,174.85,83.79,76.99,entsoe.eu,false,""
2021-01-03T06:00:00.000000,Denmark,Denmark,DK,107.6,167.98,84.44,79.24,entsoe.eu,false,""
2021-01-03T07:00:00.000000,Denmark,Denmark,DK,101.15,158.58,85.48,80.62,entsoe.eu,false,""
2021-01-03T08:00:00.000000,Denmark,Denmark,DK,104.13,162.32,85.06,81.86,entsoe.eu,false,""
2021-01-03T09:00:00.000000,Denmark,Denmark,DK,102.19,160.94,85.4,83.39,entsoe.eu,false,""
2021-01-03T10:00:00.000000,Denmark,Denmark,DK,98.9,156.32,85.76,83.89,entsoe.eu,false,""
2021-01-03T11:00:00.000000,Denmark,Denmark,DK,104.12,163.97,85.15,83.92,entsoe.eu,false,""
2021-01-03T12:00:00.000000,Denmark,Denmark,DK,100.81,160.03,85.53,84.75,entsoe.eu,false,""
2021-01-03T13:00:00.000000,Denmark,Denmark,DK,111.73,171.11,84.38,83.59,entsoe.eu,false,""
2021-01-03T14:00:00.000000,Denmark,Denmark,DK,110.58,170.32,84.52,83.71,entsoe.eu,false,""
2021-01-03T15:00:00.000000,Denmark,Denmark,DK,100.94,157.74,85.75,84.6,entsoe.eu,false,""
2021-01-03T16:00:00.000000,Denmark,Denmark,DK,119.48,177.03,83.41,81.93,entsoe.eu,false,""
2021-01-03T17:00:00.000000,Denmark,Denmark,DK,107.69,164.31,84.57,83.34,entsoe.eu,false,""
2021-01-03T18:00:00.000000,Denmark,Denmark,DK,115.02,173.3,83.98,83.09,entsoe.eu,false,""
2021-01-03T19:00:00.000000,Denmark,Denmark,DK,107.9,165.78,84.82,84.1,entsoe.eu,false,""
2021-01-03T20:00:00.000000,Denmark,Denmark,DK,112.96,171.03,84.51,84.46,entsoe.eu,false,""
2021-01-03T21:00:00.000000,Denmark,Denmark,DK,103.17,160.54,85.72,85.72,entsoe.eu,false,""
2021-01-03T22:00:00.000000,Denmark,Denmark,DK,120.48,179.93,83.21,83.13,entsoe.eu,false,""
2021-01-03T23:00:00.000000,Denmark,Denmark,DK,143.25,202.59,80.21,77.93,entsoe.eu,false,""
2021-01-04T00:00:00.000000,Denmark,Denmark,DK,129.76,187.42,82.19,78.36,entsoe.eu,false,""
2021-01-04T01:00:00.000000,Denmark,Denmark,DK,155.52,217.82,78.81,75.28,entsoe.eu,false,""
2021-01-04T02:00:00.000000,Denmark,Denmark,DK,140.78,202.11,80.75,75.32,entsoe.eu,false,""
2021-01-04T03:00:00.000000,Denmark,Denmark,DK,163.82,229.62,78.13,76.8,entsoe.eu,false,""
2021-01-04T04:00:00.000000,Denmark,Denmark,DK,128.41,187.55,82.21,82.06,entsoe.eu,false,""
2021-01-04T05:00:00.000000,Denmark,Denmark,DK,118.7,175.55,83.18,82.78,entsoe.eu,false,""
2021-01-04T06:00:00.000000,Denmark,Denmark,DK,123.44,179.9,82.55,81.15,entsoe.eu,false,""
2021-01-04T07:00:00.000000,Denmark,Denmark,DK,176.48,242.78,74.84,73.73,entsoe.eu,false,""
2021-01-04T08:00:00.000000,Denmark,Denmark,DK,159.42,226.54,76.84,76.27,entsoe.eu,false,""
2021-01-04T09:00:00.000000,Denmark,Denmark,DK,134.29,195.63,79.84,79.21,entsoe.eu,false,""
2021-01-04T10:00:00.000000,Denmark,Denmark,DK,151.05,212.67,78.15,77.24,entsoe.eu,false,""
2021-01-04T11:00:00.000000,Denmark,Denmark,DK,134.07,196.52,80.2,79.82,entsoe.eu,false,""
2021-01-04T12:00:00.000000,Denmark,Denmark,DK,135.59,198.19,80.11,79.54,entsoe.eu,false,""
2021-01-04T13:00:00.000000,Denmark,Denmark,DK,138.5,202.05,79.58,79.02,entsoe.eu,false,""
2021-01-04T14:00:00.000000,Denmark,Denmark,DK,152.43,217.12,77.72,76.96,entsoe.eu,false,""
2021-01-04T15:00:00.000000,Denmark,Denmark,DK,151.05,215.42,77.89,76.89,entsoe.eu,false,""
2021-01-04T16:00:00.000000,Denmark,Denmark,DK,180.36,246.49,74.23,72.83,entsoe.eu,false,""
2021-01-04T17:00:00.000000,Denmark,Denmark,DK,152.58,217.62,77.46,75.76,entsoe.eu,false,""
2021-01-04T18:00:00.000000,Denmark,Denmark,DK,139.09,202.37,79.53,78.47,entsoe.eu,false,""
2021-01-04T19:00:00.000000,Denmark,Denmark,DK,116.22,178.87,82.35,81.7,entsoe.eu,false,""
2021-01-04T20:00:00.000000,Denmark,Denmark,DK,120.34,183.76,81.77,81.63,entsoe.eu,false,""
2021-01-04T21:00:00.000000,Denmark,Denmark,DK,104.71,165.22,84.64,84.6,entsoe.eu,false,""
2021-01-04T22:00:00.000000,Denmark,Denmark,DK,109.37,169.42,84.19,84.18,entsoe.eu,false,""
2021-01-04T23:00:00.000000,Denmark,Denmark,DK,115.03,174.37,83.42,83.41,entsoe.eu,false,""
2021-01-05T00:00:00.000000,Denmark,Denmark,DK,115.58,173.15,83.48,83.44,entsoe.eu,false,""
2021-01-05T01:00:00.000000,Denmark,Denmark,DK,114.17,169.08,83.54,83.11,entsoe.eu,false,""
2021-01-05T02:00:00.000000,Denmark,Denmark,DK,116.19,176.11,83.31,83.03,entsoe.eu,false,""
2021-01-05T03:00:00.000000,Denmark,Denmark,DK,104.34,162.1,84.92,84.51,entsoe.eu,false,""
2021-01-05T04:00:00.000000,Denmark,Denmark,DK,113.12,172.78,83.86,83.79,entsoe.eu,false,""
2021-01-05T05:00:00.000000,Denmark,Denmark,DK,129.91,190.3,81.81,81.22,entsoe.eu,false,""
2021-01-05T06:00:00.000000,Denmark,Denmark,DK,147.89,212.08,78.74,78.11,entsoe.eu,false,""
2021-01-05T07:00:00.000000,Denmark,Denmark,DK,176.33,245.01,74.56,73.34,entsoe.eu,false,""
2021-01-05T08:00:00.000000,Denmark,Denmark,DK,172.56,239.23,75.39,73.82,entsoe.eu,false,""
2021-01-05T09:00:00.000000,Denmark,Denmark,DK,168.68,236.71,75.68,73.78,entsoe.eu,false,""
2021-01-05T10:00:00.000000,Denmark,Denmark,DK,169.08,240.01,74.76,73.04,entsoe.eu,false,""
2021-01-05T11:00:00.000000,Denmark,Denmark,DK,183.56,256.47,72.85,71.46,entsoe.eu,false,""
2021-01-05T12:00:00.000000,Denmark,Denmark,DK,175.19,248.86,73.74,72.71,entsoe.eu,false,""
2021-01-05T13:00:00.000000,Denmark,Denmark,DK,170.18,240.54,74.41,73.01,entsoe.eu,false,""
2021-01-05T14:00:00.000000,Denmark,Denmark,DK,168.45,240.55,74.5,72.97,entsoe.eu,false,""
2021-01-05T15:00:00.000000,Denmark,Denmark,DK,170.66,243.78,74.08,72.47,entsoe.eu,false,""
2021-01-05T16:00:00.000000,Denmark,Denmark,DK,169.55,238.18,74.29,71.57,entsoe.eu,false,""
2021-01-05T17:00:00.000000,Denmark,Denmark,DK,176.22,246.11,73.69,70.82,entsoe.eu,false,""
2021-01-05T18:00:00.000000,Denmark,Denmark,DK,160.14,233.0,75.6,73.74,entsoe.eu,false,""
2021-01-05T19:00:00.000000,Denmark,Denmark,DK,167.45,239.52,74.65,72.52,entsoe.eu,false,""
2021-01-05T20:00:00.000000,Denmark,Denmark,DK,169.99,240.81,74.95,72.71,entsoe.eu,false,""
2021-01-05T21:00:00.000000,Denmark,Denmark,DK,144.79,212.73,78.76,76.55,entsoe.eu,false,""
2021-01-05T22:00:00.000000,Denmark,Denmark,DK,113.67,176.25,83.34,81.42,entsoe.eu,false,""
2021-01-05T23:00:00.000000,Denmark,Denmark,DK,139.34,209.8,79.68,78.1,entsoe.eu,false,""
2021-01-06T00:00:00.000000,Denmark,Denmark,DK,141.15,212.08,79.19,77.86,entsoe.eu,false,""
2021-01-06T01:00:00.000000,Denmark,Denmark,DK,145.64,215.69,78.45,76.44,entsoe.eu,false,""
2021-01-06T02:00:00.000000,Denmark,Denmark,DK,136.14,203.23,79.76,77.4,entsoe.eu,false,""
2021-01-06T03:00:00.000000,Denmark,Denmark,DK,134.84,201.18,80.07,77.86,entsoe.eu,false,""
2021-01-06T04:00:00.000000,Denmark,Denmark,DK,118.39,181.27,82.31,80.87,entsoe.eu,false,""
2021-01-06T05:00:00.000000,Denmark,Denmark,DK,113.11,176.56,83.25,81.08,entsoe.eu,false,""
2021-01-06T06:00:00.000000,Denmark,Denmark,DK,135.08,200.13,80.18,78.87,entsoe.eu,false,""
2021-01-06T07:00:00.000000,Denmark,Denmark,DK,162.49,229.57,76.05,74.72,entsoe.eu,false,""
2021-01-06T08:00:00.000000,Denmark,Denmark,DK,178.34,247.34,74.04,72.53,entsoe.eu,false,""
2021-01-06T09:00:00.000000,Denmark,Denmark,DK,199.48,269.93,71.37,69.31,entsoe.eu,false,""
2021-01-06T10:00:00.000000,Denmark,Denmark,DK,204.15,274.2,70.95,69.09,entsoe.eu,false,""
2021-01-06T11:00:00.000000,Denmark,Denmark,DK,198.18,268.1,71.53,69.61,entsoe.eu,false,""
2021-01-06T12:00:00.000000,Denmark,Denmark,DK,197.24,267.84,71.47,69.51,entsoe.eu,false,""
2021-01-06T13:00:00.000000,Denmark,Denmark,DK,201.62,274.07,70.48,68.47,entsoe.eu,false,""
2021-01-06T14:00:00.000000,Denmark,Denmark,DK,204.42,278.24,70.0,67.89,entsoe.eu,false,""
2021-01-06T15:00:00.000000,Denmark,Denmark,DK,242.38,316.06,65.91,63.49,entsoe.eu,false,""
2021-01-06T16:00:00.000000,Denmark,Denmark,DK,240.57,315.8,65.57,63.68,entsoe.eu,false,""
2021-01-06T17:00:00.000000,Denmark,Denmark,DK,215.39,288.25,68.92,66.34,entsoe.eu,false,""
2021-01-06T18:00:00.000000,Denmark,Denmark,DK,178.22,247.5,73.51,70.13,entsoe.eu,false,""
2021-01-06T19:00:00.000000,Denmark,Denmark,DK,151.84,220.51,77.0,73.41,entsoe.eu,false,""
2021-01-06T20:00:00.000000,Denmark,Denmark,DK,147.5,216.43,77.68,74.54,entsoe.eu,false,""
2021-01-06T21:00:00.000000,Denmark,Denmark,DK,125.84,193.24,80.9,77.58,entsoe.eu,false,""
2021-01-06T22:00:00.000000,Denmark,Denmark,DK,117.31,185.21,81.92,76.73,entsoe.eu,false,""
2021-01-06T23:00:00.000000,Denmark,Denmark,DK,146.34,215.8,79.08,75.22,entsoe.eu,false,""
2021-01-07T00:00:00.000000,Denmark,Denmark,DK,127.42,195.97,82.06,78.03,entsoe.eu,false,""
2021-01-07T01:00:00.000000,Denmark,Denmark,DK,128.96,197.78,82.07,77.85,entsoe.eu,false,""
2021-01-07T02:00:00.000000,Denmark,Denmark,DK,124.64,193.45,82.52,78.18,entsoe.eu,false,""
2021-01-07T03:00:00.000000,Denmark,Denmark,DK,129.68,197.75,82.01,78.01,entsoe.eu,false,""
2021-01-07T04:00:00.000000,Denmark,Denmark,DK,153.82,223.23,78.83,73.9,entsoe.eu,false,""
2021-01-07T05:00:00.000000,Denmark,Denmark,DK,194.68,268.85,72.92,68.33,entsoe.eu,false,""
2021-01-07T06:00:00.000000,Denmark,Denmark,DK,213.62,288.99,70.06,64.85,entsoe.eu,false,""
2021-01-07T07:00:00.000000,Denmark,Denmark,DK,220.35,297.0,68.4,62.77,entsoe.eu,false,""
2021-01-07T08:00:00.000000,Denmark,Denmark,DK,230.46,309.26,66.61,61.82,entsoe.eu,false,""
2021-01-07T09:00:00.000000,Denmark,Denmark,DK,236.64,316.46,65.77,60.12,entsoe.eu,false,""
2021-01-07T10:00:00.000000,Denmark,Denmark,DK,245.72,326.41,64.53,59.97,entsoe.eu,false,""
2021-01-07T11:00:00.000000,Denmark,Denmark,DK,249.26,330.99,64.24,59.21,entsoe.eu,false,""
2021-01-07T12:00:00.000000,Denmark,Denmark,DK,246.42,328.15,64.5,58.19,entsoe.eu,false,""
2021-01-07T13:00:00.000000,Denmark,Denmark,DK,237.04,318.92,65.31,59.23,entsoe.eu,false,""
2021-01-07T14:00:00.000000,Denmark,Denmark,DK,250.34,334.26,63.91,59.07,entsoe.eu,false,""
2021-01-07T15:00:00.000000,Denmark,Denmark,DK,296.78,389.52,58.18,57.2,entsoe.eu,false,""
2021-01-07T16:00:00.000000,Denmark,Denmark,DK,273.82,364.75,61.29,59.61,entsoe.eu,false,""
2021-01-07T17:00:00.000000,Denmark,Denmark,DK,252.13,339.6,63.45,59.76,entsoe.eu,false,""
2021-01-07T18:00:00.000000,Denmark,Denmark,DK,218.21,301.34,67.73,61.52,entsoe.eu,false,""
2021-01-07T19:00:00.000000,Denmark,Denmark,DK,217.53,299.33,68.37,60.45,entsoe.eu,false,""
2021-01-07T20:00:00.000000,Denmark,Denmark,DK,212.85,293.17,69.9,60.89,entsoe.eu,false,""
2021-01-07T21:00:00.000000,Denmark,Denmark,DK,211.47,294.01,70.06,61.52,entsoe.eu,false,""
2021-01-07T22:00:00.000000,Denmark,Denmark,DK,178.18,256.64,74.2,63.87,entsoe.eu,false,""
2021-01-07T23:00:00.000000,Denmark,Denmark,DK,207.92,285.95,70.71,59.6,entsoe.eu,false,""
2021-01-08T00:00:00.000000,Denmark,Denmark,DK,184.84,261.98,73.61,61.54,entsoe.eu,false,""
2021-01-08T01:00:00.000000,Denmark,Denmark,DK,165.52,242.18,75.85,63.25,entsoe.eu,false,""
2021-01-08T02:00:00.000000,Denmark,Denmark,DK,151.97,226.85,77.48,64.58,entsoe.eu,false,""
2021-01-08T03:00:00.000000,Denmark,Denmark,DK,145.34,219.04,78.12,65.4,entsoe.eu,false,""
2021-01-08T04:00:00.000000,Denmark,Denmark,DK,186.13,262.57,73.3,62.25,entsoe.eu,false,""
2021-01-08T05:00:00.000000,Denmark,Denmark,DK,199.84,280.63,71.52,62.79,entsoe.eu,false,""
2021-01-08T06:00:00.000000,Denmark,Denmark,DK,213.2,296.33,69.69,61.87,entsoe.eu,false,""
2021-01-08T07:00:00.000000,Denmark,Denmark,DK,230.65,316.4,67.11,59.7,entsoe.eu,false,""
2021-01-08T08:00:00.000000,Denmark,Denmark,DK,242.57,333.16,65.3,60.02,entsoe.eu,false,""
2021-01-08T09:00:00.000000,Denmark,Denmark,DK,230.22,316.89,67.07,60.84,entsoe.eu,false,""
2021-01-08T10:00:00.000000,Denmark,Denmark,DK,216.41,303.04,68.52,61.69,entsoe.eu,false,""
2021-01-08T11:00:00.000000,Denmark,Denmark,DK,225.73,315.0,67.09,60.86,entsoe.eu,false,""
2021-01-08T12:00:00.000000,Denmark,Denmark,DK,215.57,304.97,68.49,61.66,entsoe.eu,false,""
2021-01-08T13:00:00.000000,Denmark,Denmark,DK,211.45,300.95,68.44,61.73,entsoe.eu,false,""
2021-01-08T14:00:00.000000,Denmark,Denmark,DK,230.1,322.27,66.02,60.97,entsoe.eu,false,""
2021-01-08T15:00:00.000000,Denmark,Denmark,DK,244.63,337.92,64.49,59.93,entsoe.eu,false,""
2021-01-08T16:00:00.000000,Denmark,Denmark,DK,226.91,312.97,67.05,60.38,entsoe.eu,false,""
2021-01-08T17:00:00.000000,Denmark,Denmark,DK,226.16,314.19,66.23,60.27,entsoe.eu,false,""
2021-01-08T18:00:00.000000,Denmark,Denmark,DK,223.21,309.83,67.15,61.49,entsoe.eu,false,""
2021-01-08T19:00:00.000000,Denmark,Denmark,DK,213.85,300.06,69.17,62.22,entsoe.eu,false,""
2021-01-08T20:00:00.000000,Denmark,Denmark,DK,212.56,294.05,69.38,60.05,entsoe.eu,false,""
2021-01-08T21:00:00.000000,Denmark,Denmark,DK,219.0,301.43,68.21,58.67,entsoe.eu,false,""
2021-01-08T22:00:00.000000,Denmark,Denmark,DK,194.43,269.85,70.97,60.01,entsoe.eu,false,""
2021-01-08T23:00:00.000000,Denmark,Denmark,DK,206.5,278.1,69.74,57.95,entsoe.eu,false,""
2021-01-09T00:00:00.000000,Denmark,Denmark,DK,204.76,277.35,69.7,57.84,entsoe.eu,false,""
2021-01-09T01:00:00.000000,Denmark,Denmark,DK,196.75,269.19,70.3,58.85,entsoe.eu,false,""
2021-01-09T02:00:00.000000,Denmark,Denmark,DK,190.41,260.67,71.3,59.18,entsoe.eu,false,""
2021-01-09T03:00:00.000000,Denmark,Denmark,DK,186.96,258.59,71.48,59.23,entsoe.eu,false,""
2021-01-09T04:00:00.000000,Denmark,Denmark,DK,201.87,276.99,68.62,57.33,entsoe.eu,false,""
2021-01-09T05:00:00.000000,Denmark,Denmark,DK,205.97,280.71,68.03,56.5,entsoe.eu,false,""
2021-01-09T06:00:00.000000,Denmark,Denmark,DK,211.53,288.58,66.65,56.13,entsoe.eu,false,""
2021-01-09T07:00:00.000000,Denmark,Denmark,DK,226.69,302.72,66.99,56.99,entsoe.eu,false,""
2021-01-09T08:00:00.000000,Denmark,Denmark,DK,228.99,305.24,67.07,56.71,entsoe.eu,false,""
2021-01-09T09:00:00.000000,Denmark,Denmark,DK,233.03,308.37,66.31,55.95,entsoe.eu,false,""
2021-01-09T10:00:00.000000,Denmark,Denmark,DK,229.57,305.25,66.4,56.04,entsoe.eu,false,""
2021-01-09T11:00:00.000000,Denmark,Denmark,DK,234.65,310.85,65.18,55.32,entsoe.eu,false,""
2021-01-09T12:00:00.000000,Denmark,Denmark,DK,262.7,342.1,59.81,52.11,entsoe.eu,false,""
2021-01-09T13:00:00.000000,Denmark,Denmark,DK,266.36,346.54,59.63,51.84,entsoe.eu,false,""
2021-01-09T14:00:00.000000,Denmark,Denmark,DK,274.74,356.33,59.55,52.62,entsoe.eu,false,""
2021-01-09T15:00:00.000000,Denmark,Denmark,DK,321.47,407.56,53.87,50.08,entsoe.eu,false,""
2021-01-09T16:00:00.000000,Denmark,Denmark,DK,301.15,384.15,56.14,50.92,entsoe.eu,false,""
2021-01-09T17:00:00.000000,Denmark,Denmark,DK,288.03,369.9,57.89,51.94,entsoe.eu,false,""
2021-01-09T18:00:00.000000,Denmark,Denmark,DK,261.39,340.4,61.33,54.73,entsoe.eu,false,""
2021-01-09T19:00:00.000000,Denmark,Denmark,DK,241.4,316.82,63.53,55.98,entsoe.eu,false,""
2021-01-09T20:00:00.000000,Denmark,Denmark,DK,228.45,303.8,64.24,58.08,entsoe.eu,false,""
2021-01-09T21:00:00.000000,Denmark,Denmark,DK,179.19,245.09,72.91,65.18,entsoe.eu,false,""
2021-01-09T22:00:00.000000,Denmark,Denmark,DK,135.94,194.86,79.05,69.49,entsoe.eu,false,""
2021-01-09T23:00:00.000000,Denmark,Denmark,DK,119.34,170.63,82.37,72.67,entsoe.eu,false,""
2021-01-10T00:00:00.000000,Denmark,Denmark,DK,123.59,174.33,82.13,72.39,entsoe.eu,false,""
2021-01-10T01:00:00.000000,Denmark,Denmark,DK,127.69,177.51,81.61,72.29,entsoe.eu,false,""
2021-01-10T02:00:00.000000,Denmark,Denmark,DK,112.82,161.04,83.57,74.72,entsoe.eu,false,""
2021-01-10T03:00:00.000000,Denmark,Denmark,DK,115.72,163.62,83.22,74.69,entsoe.eu,false,""
2021-01-10T04:00:00.000000,Denmark,Denmark,DK,112.67,160.2,83.59,74.95,entsoe.eu,false,""
2021-01-10T05:00:00.000000,Denmark,Denmark,DK,141.5,191.61,80.02,71.73,entsoe.eu,false,""
2021-01-10T06:00:00.000000,Denmark,Denmark,DK,130.19,180.6,81.15,72.63,entsoe.eu,false,""
2021-01-10T07:00:00.000000,Denmark,Denmark,DK,144.71,196.85,78.93,71.54,entsoe.eu,false,""
2021-01-10T08:00:00.000000,Denmark,Denmark,DK,174.35,229.05,74.81,68.05,entsoe.eu,false,""
2021-01-10T09:00:00.000000,Denmark,Denmark,DK,178.52,234.38,73.74,67.41,entsoe.eu,false,""
2021-01-10T10:00:00.000000,Denmark,Denmark,DK,156.34,210.56,76.6,69.47,entsoe.eu,false,""
2021-01-10T11:00:00.000000,Denmark,Denmark,DK,149.65,203.38,77.45,70.58,entsoe.eu,false,""
2021-01-10T12:00:00.000000,Denmark,Denmark,DK,153.23,207.08,77.36,70.09,entsoe.eu,false,""
2021-01-10T13:00:00.000000,Denmark,Denmark,DK,162.93,218.07,75.93,68.77,entsoe.eu,false,""
2021-01-10T14:00:00.000000,Denmark,Denmark,DK,193.55,251.13,71.71,65.51,entsoe.eu,false,""
2021-01-10T15:00:00.000000,Denmark,Denmark,DK,214.25,273.07,69.1,62.49,entsoe.eu,false,""
2021-01-10T16:00:00.000000,Denmark,Denmark,DK,226.5,286.84,67.36,61.59,entsoe.eu,false,""
2021-01-10T17:00:00.000000,Denmark,Denmark,DK,243.39,304.99,65.06,60.29,entsoe.eu,false,""
2021-01-10T18:00:00.000000,Denmark,Denmark,DK,222.7,284.71,67.31,63.28,entsoe.eu,false,""
2021-01-10T19:00:00.000000,Denmark,Denmark,DK,199.06,258.73,71.37,67.23,entsoe.eu,false,""
2021-01-10T20:00:00.000000,Denmark,Denmark,DK,192.11,252.3,71.93,68.1,entsoe.eu,false,""
2021-01-10T21:00:00.000000,Denmark,Denmark,DK,202.81,264.36,70.7,66.47,entsoe.eu,false,""
2021-01-10T22:00:00.000000,Denmark,Denmark,DK,198.98,260.11,71.75,65.76,entsoe.eu,false,""
2021-01-10T23:00:00.000000,Denmark,Denmark,DK,161.83,215.07,77.74,72.26,entsoe.eu,false,""
2021-01-11T00:00:00.000000,Denmark,Denmark,DK,139.79,189.62,80.73,73.16,entsoe.eu,false,""
