ConsumptionkWh,HeatingCategory,HousingCategory,Municipality,MunicipalityCode,RegionName,TimeDK,TimeUTC
2028.72,Andet,Andet,København,101,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
10.5,Elvarme eller varmepumpe,Andet,København,101,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
36380.67,Andet,Etageejendom,København,101,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
218.23,Elvarme eller varmepumpe,Etageejendom,København,101,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
222.23,Andet,Fritidshuse,København,101,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
184.5,Elvarme eller varmepumpe,Fritidshuse,København,101,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
7878.402,Andet,Parcel- og rækkehuse,København,101,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
387.62,Elvarme eller varmepumpe,Parcel- og rækkehuse,København,101,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
128.44,Andet,Andet,Frederiksberg,147,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
6789.947,Andet,Etageejendom,Frederiksberg,147,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
807.75,Andet,Parcel- og rækkehuse,Frederiksberg,147,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
43.78,Elvarme eller varmepumpe,Ukendt,Frederiksberg,147,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
97.78,Andet,Andet,Ballerup,151,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1777.16,Andet,Etageejendom,Ballerup,151,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
115.58,Andet,Fritidshuse,Ballerup,151,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
2869.817,Andet,Parcel- og rækkehuse,Ballerup,151,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1228.63,Elvarme eller varmepumpe,Ukendt,Ballerup,151,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
153.15,Andet,Andet,Brøndby,153,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1725.5,Andet,Etageejendom,Brøndby,153,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
39.38,Andet,Fritidshuse,Brøndby,153,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1852.129,Andet,Parcel- og rækkehuse,Brøndby,153,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
270.93,Elvarme eller varmepumpe,Ukendt,Brøndby,153,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
42.77,Andet,Andet,Dragør,155,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
143.64,Andet,Etageejendom,Dragør,155,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
30.98,Andet,Fritidshuse,Dragør,155,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1408.27,Andet,Parcel- og rækkehuse,Dragør,155,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
663.31,Elvarme eller varmepumpe,Ukendt,Dragør,155,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
108.281,Andet,Andet,Gentofte,157,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
3112.211,Andet,Etageejendom,Gentofte,157,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
9.32,Andet,Fritidshuse,Gentofte,157,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
6506.1,Andet,Parcel- og rækkehuse,Gentofte,157,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
873.178,Elvarme eller varmepumpe,Ukendt,Gentofte,157,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
246.577,Andet,Andet,Gladsaxe,159,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
2472.967,Andet,Etageejendom,Gladsaxe,159,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
38.32,Andet,Fritidshuse,Gladsaxe,159,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
3967.336,Andet,Parcel- og rækkehuse,Gladsaxe,159,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1000.718,Elvarme eller varmepumpe,Ukendt,Gladsaxe,159,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
85.38,Andet,Andet,Glostrup,161,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
915.23,Andet,Etageejendom,Glostrup,161,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
36.66,Andet,Fritidshuse,Glostrup,161,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1237.46,Andet,Parcel- og rækkehuse,Glostrup,161,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
576.98,Elvarme eller varmepumpe,Ukendt,Glostrup,161,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
181.856,Andet,Andet,Herlev,163,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
785.63,Andet,Etageejendom,Herlev,163,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
34.4,Andet,Fritidshuse,Herlev,163,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1741.455,Andet,Parcel- og rækkehuse,Herlev,163,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
550.55,Elvarme eller varmepumpe,Ukendt,Herlev,163,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
15.1,Andet,Andet,Albertslund,165,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
643.09,Andet,Etageejendom,Albertslund,165,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1906.08,Andet,Parcel- og rækkehuse,Albertslund,165,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
43.28,Elvarme eller varmepumpe,Ukendt,Albertslund,165,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
104.87,Andet,Andet,Hvidovre,167,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1720.44,Andet,Etageejendom,Hvidovre,167,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
8.65,Andet,Fritidshuse,Hvidovre,167,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
3094.61,Andet,Parcel- og rækkehuse,Hvidovre,167,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1153.83,Elvarme eller varmepumpe,Ukendt,Hvidovre,167,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
180.198,Andet,Andet,Høje-Taastrup,169,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1845.25,Andet,Etageejendom,Høje-Taastrup,169,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
23.74,Andet,Fritidshuse,Høje-Taastrup,169,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
3508.6,Andet,Parcel- og rækkehuse,Høje-Taastrup,169,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
953.72,Elvarme eller varmepumpe,Ukendt,Høje-Taastrup,169,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
5942.035,Andet,Ukendt,Lyngby-Tårbæk,173,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1011.0,Elvarme eller varmepumpe,Ukendt,Lyngby-Tårbæk,173,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
94.33,Andet,Andet,Rødovre,175,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1664.1,Andet,Etageejendom,Rødovre,175,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
19.19,Andet,Fritidshuse,Rødovre,175,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
2297.24,Andet,Parcel- og rækkehuse,Rødovre,175,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
650.25,Elvarme eller varmepumpe,Ukendt,Rødovre,175,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
83.16,Andet,Andet,Ishøj,183,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
983.16,Andet,Etageejendom,Ishøj,183,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
41.99,Andet,Fritidshuse,Ishøj,183,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1186.14,Andet,Parcel- og rækkehuse,Ishøj,183,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
439.94,Elvarme eller varmepumpe,Ukendt,Ishøj,183,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
106.11,Andet,Andet,Tårnby,185,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1280.26,Andet,Etageejendom,Tårnby,185,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
88.58,Andet,Fritidshuse,Tårnby,185,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
2755.4,Andet,Parcel- og rækkehuse,Tårnby,185,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1194.323,Elvarme eller varmepumpe,Ukendt,Tårnby,185,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1707.14,Andet,Ukendt,Vallensbæk,187,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
348.52,Elvarme eller varmepumpe,Ukendt,Vallensbæk,187,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
4450.152,Andet,Ukendt,Furesø,190,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1370.865,Elvarme eller varmepumpe,Ukendt,Furesø,190,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
2719.97,Andet,Ukendt,Allerød,201,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1393.46,Elvarme eller varmepumpe,Ukendt,Allerød,201,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
226.349,Andet,Andet,Fredensborg,210,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
27.13,Elvarme eller varmepumpe,Andet,Fredensborg,210,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
683.04,Andet,Etageejendom,Fredensborg,210,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
13.55,Elvarme eller varmepumpe,Etageejendom,Fredensborg,210,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
4.31,Andet,Fritidshuse,Fredensborg,210,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
9.21,Elvarme eller varmepumpe,Fritidshuse,Fredensborg,210,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
3389.21,Andet,Parcel- og rækkehuse,Fredensborg,210,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
2126.28,Elvarme eller varmepumpe,Parcel- og rækkehuse,Fredensborg,210,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
264.08,Andet,Andet,Helsingør,217,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
48.9,Elvarme eller varmepumpe,Andet,Helsingør,217,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1866.75,Andet,Etageejendom,Helsingør,217,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
127.49,Elvarme eller varmepumpe,Etageejendom,Helsingør,217,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
77.23,Andet,Fritidshuse,Helsingør,217,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
703.907,Elvarme eller varmepumpe,Fritidshuse,Helsingør,217,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
4451.958,Andet,Parcel- og rækkehuse,Helsingør,217,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
2396.8,Elvarme eller varmepumpe,Parcel- og rækkehuse,Helsingør,217,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
383.486,Andet,Andet,Hillerød,219,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
41.53,Elvarme eller varmepumpe,Andet,Hillerød,219,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1348.6,Andet,Etageejendom,Hillerød,219,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
40.74,Elvarme eller varmepumpe,Etageejendom,Hillerød,219,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
6.13,Andet,Fritidshuse,Hillerød,219,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
100.44,Elvarme eller varmepumpe,Fritidshuse,Hillerød,219,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
4016.715,Andet,Parcel- og rækkehuse,Hillerød,219,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1908.201,Elvarme eller varmepumpe,Parcel- og rækkehuse,Hillerød,219,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
3223.39,Andet,Ukendt,Hørsholm,223,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1315.96,Elvarme eller varmepumpe,Ukendt,Hørsholm,223,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
147.481,Andet,Andet,Rudersdal,230,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1232.645,Andet,Etageejendom,Rudersdal,230,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
6.32,Andet,Fritidshuse,Rudersdal,230,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
5485.6,Andet,Parcel- og rækkehuse,Rudersdal,230,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
3061.77,Elvarme eller varmepumpe,Ukendt,Rudersdal,230,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
301.98,Andet,Andet,Egedal,240,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
37.66,Elvarme eller varmepumpe,Andet,Egedal,240,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
264.39,Andet,Etageejendom,Egedal,240,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
29.0,Elvarme eller varmepumpe,Etageejendom,Egedal,240,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
24.19,Andet,Fritidshuse,Egedal,240,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
187.41,Elvarme eller varmepumpe,Fritidshuse,Egedal,240,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
4094.97,Andet,Parcel- og rækkehuse,Egedal,240,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
2070.56,Elvarme eller varmepumpe,Parcel- og rækkehuse,Egedal,240,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
349.062,Andet,Andet,Frederikssund,250,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
37.16,Elvarme eller varmepumpe,Andet,Frederikssund,250,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
595.3,Andet,Etageejendom,Frederikssund,250,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
46.82,Elvarme eller varmepumpe,Etageejendom,Frederikssund,250,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
71.675,Andet,Fritidshuse,Frederikssund,250,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1130.91,Elvarme eller varmepumpe,Fritidshuse,Frederikssund,250,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
3545.74,Andet,Parcel- og rækkehuse,Frederikssund,250,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
2527.39,Elvarme eller varmepumpe,Parcel- og rækkehuse,Frederikssund,250,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
5655.815,Andet,Ukendt,Greve,253,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
2312.95,Elvarme eller varmepumpe,Ukendt,Greve,253,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
339.377,Andet,Andet,Køge,259,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
41.448,Elvarme eller varmepumpe,Andet,Køge,259,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
1214.603,Andet,Etageejendom,Køge,259,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
42.304,Elvarme eller varmepumpe,Etageejendom,Køge,259,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
6.205,Andet,Fritidshuse,Køge,259,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
33.897,Elvarme eller varmepumpe,Fritidshuse,Køge,259,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
4939.012,Andet,Parcel- og rækkehuse,Køge,259,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
2633.764,Elvarme eller varmepumpe,Parcel- og rækkehuse,Køge,259,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
139.732,Andet,Andet,Frederiksværk-Hundested,260,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
85.45,Elvarme eller varmepumpe,Andet,Frederiksværk-Hundested,260,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
327.68,Andet,Etageejendom,Frederiksværk-Hundested,260,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
35.6,Elvarme eller varmepumpe,Etageejendom,Frederiksværk-Hundested,260,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
132.83,Andet,Fritidshuse,Frederiksværk-Hundested,260,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
1621.02,Elvarme eller varmepumpe,Fritidshuse,Frederiksværk-Hundested,260,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
2146.221,Andet,Parcel- og rækkehuse,Frederiksværk-Hundested,260,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
2002.46,Elvarme eller varmepumpe,Parcel- og rækkehuse,Frederiksværk-Hundested,260,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
426.2,Andet,Andet,Roskilde,265,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
27.212,Elvarme eller varmepumpe,Andet,Roskilde,265,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
2095.25,Andet,Etageejendom,Roskilde,265,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
52.002,Elvarme eller varmepumpe,Etageejendom,Roskilde,265,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
22.733,Andet,Fritidshuse,Roskilde,265,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
104.81,Elvarme eller varmepumpe,Fritidshuse,Roskilde,265,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
6662.658,Andet,Parcel- og rækkehuse,Roskilde,265,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
3613.892,Elvarme eller varmepumpe,Parcel- og rækkehuse,Roskilde,265,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
2959.377,Andet,Ukendt,Solrød,269,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
880.674,Elvarme eller varmepumpe,Ukendt,Solrød,269,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
498.85,Andet,Andet,Gribskov,270,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
251.56,Elvarme eller varmepumpe,Andet,Gribskov,270,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
194.52,Andet,Etageejendom,Gribskov,270,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
74.75,Elvarme eller varmepumpe,Etageejendom,Gribskov,270,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
234.5,Andet,Fritidshuse,Gribskov,270,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
3268.95,Elvarme eller varmepumpe,Fritidshuse,Gribskov,270,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
2559.92,Andet,Parcel- og rækkehuse,Gribskov,270,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
3800.76,Elvarme eller varmepumpe,Parcel- og rækkehuse,Gribskov,270,Region Hovedstaden,2025-04-30T23:00:00,2025-04-30T21:00:00
707.736,Andet,Andet,Odsherred,306,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
238.313,Elvarme eller varmepumpe,Andet,Odsherred,306,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
253.584,Andet,Etageejendom,Odsherred,306,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
51.126,Elvarme eller varmepumpe,Etageejendom,Odsherred,306,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
236.733,Andet,Fritidshuse,Odsherred,306,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
3219.406,Elvarme eller varmepumpe,Fritidshuse,Odsherred,306,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
2327.804,Andet,Parcel- og rækkehuse,Odsherred,306,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
2222.472,Elvarme eller varmepumpe,Parcel- og rækkehuse,Odsherred,306,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
734.71,Andet,Andet,Holbæk,316,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
76.099,Elvarme eller varmepumpe,Andet,Holbæk,316,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
1235.02,Andet,Etageejendom,Holbæk,316,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
148.445,Elvarme eller varmepumpe,Etageejendom,Holbæk,316,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
35.241,Andet,Fritidshuse,Holbæk,316,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
440.415,Elvarme eller varmepumpe,Fritidshuse,Holbæk,316,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
5391.924,Andet,Parcel- og rækkehuse,Holbæk,316,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
4813.763,Elvarme eller varmepumpe,Parcel- og rækkehuse,Holbæk,316,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
244.482,Andet,Andet,Faxe,320,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
24.909,Elvarme eller varmepumpe,Andet,Faxe,320,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
281.164,Andet,Etageejendom,Faxe,320,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
21.374,Elvarme eller varmepumpe,Etageejendom,Faxe,320,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
5.544,Andet,Fritidshuse,Faxe,320,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
88.022,Elvarme eller varmepumpe,Fritidshuse,Faxe,320,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
3479.093,Andet,Parcel- og rækkehuse,Faxe,320,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
2780.632,Elvarme eller varmepumpe,Parcel- og rækkehuse,Faxe,320,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
448.242,Andet,Andet,Kalundborg,326,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
50.404,Elvarme eller varmepumpe,Andet,Kalundborg,326,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
507.167,Andet,Etageejendom,Kalundborg,326,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
44.556,Elvarme eller varmepumpe,Etageejendom,Kalundborg,326,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
68.271,Andet,Fritidshuse,Kalundborg,326,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
1132.568,Elvarme eller varmepumpe,Fritidshuse,Kalundborg,326,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
3883.58,Andet,Parcel- og rækkehuse,Kalundborg,326,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
2914.203,Elvarme eller varmepumpe,Parcel- og rækkehuse,Kalundborg,326,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
9.804,Elvarme eller varmepumpe,Andet,Ringsted,329,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
35.343,Elvarme eller varmepumpe,Etageejendom,Ringsted,329,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
12.259,Elvarme eller varmepumpe,Fritidshuse,Ringsted,329,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
1522.015,Elvarme eller varmepumpe,Parcel- og rækkehuse,Ringsted,329,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
3705.638,Andet,Ukendt,Ringsted,329,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
585.645,Andet,Andet,Slagelse,330,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
32.277,Elvarme eller varmepumpe,Andet,Slagelse,330,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
1974.949,Andet,Etageejendom,Slagelse,330,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
65.847,Elvarme eller varmepumpe,Etageejendom,Slagelse,330,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
70.386,Andet,Fritidshuse,Slagelse,330,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
710.888,Elvarme eller varmepumpe,Fritidshuse,Slagelse,330,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
5843.377,Andet,Parcel- og rækkehuse,Slagelse,330,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
3264.161,Elvarme eller varmepumpe,Parcel- og rækkehuse,Slagelse,330,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
293.673,Andet,Andet,Stevns,336,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
29.46,Elvarme eller varmepumpe,Andet,Stevns,336,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
97.918,Andet,Etageejendom,Stevns,336,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
45.406,Elvarme eller varmepumpe,Etageejendom,Stevns,336,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
36.443,Andet,Fritidshuse,Stevns,336,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
371.585,Elvarme eller varmepumpe,Fritidshuse,Stevns,336,Region Sjælland,2025-04-30T23:00:00,2025-04-30T21:00:00
